File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/500.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	100 ug/ml ISO
Injection Number	90
Position	RC9
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Calibration Standard
Status	Finished
Injection Date	10/14/2017
Injection Time	7:41:54 AM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.004446
Signal Max.	38.084154
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.540000	0.200	-0.789249
0.543333	0.200	-0.790033
0.546667	0.200	-0.791755
0.550000	0.200	-0.793889
0.553333	0.200	-0.795746
0.556667	0.200	-0.797028
0.560000	0.200	-0.798085
0.563333	0.200	-0.799505
0.566667	0.200	-0.801621
0.570000	0.200	-0.804328
0.573333	0.200	-0.807027
0.576667	0.200	-0.809001
0.580000	0.200	-0.810055
0.583333	0.200	-0.810506
0.586667	0.200	-0.810680
0.590000	0.200	-0.810989
0.593333	0.200	-0.812169
0.596667	0.200	-0.814501
0.600000	0.200	-0.817277
0.603333	0.200	-0.819749
0.606667	0.200	-0.821969
0.610000	0.200	-0.824495
0.613333	0.200	-0.827677
0.616667	0.200	-0.831123
0.620000	0.200	-0.833954
0.623333	0.200	-0.835640
0.626667	0.200	-0.836472
0.630000	0.200	-0.837352
0.633333	0.200	-0.839009
0.636667	0.200	-0.841261
0.640000	0.200	-0.843193
0.643333	0.200	-0.844079
0.646667	0.200	-0.843999
0.650000	0.200	-0.843700
0.653333	0.200	-0.844021
0.656667	0.200	-0.845331
0.660000	0.200	-0.847154
0.663333	0.200	-0.848361
0.666667	0.200	-0.848135
0.670000	0.200	-0.846856
0.673333	0.200	-0.845729
0.676667	0.200	-0.845679
0.680000	0.200	-0.847128
0.683333	0.200	-0.850272
0.686667	0.200	-0.854584
0.690000	0.200	-0.858580
0.693333	0.200	-0.860896
0.696667	0.200	-0.861454
0.700000	0.200	-0.861148
0.703333	0.200	-0.860687
0.706667	0.200	-0.860219
0.710000	0.200	-0.859654
0.713333	0.200	-0.859113
0.716667	0.200	-0.859445
0.720000	0.200	-0.861711
0.723333	0.200	-0.865728
0.726667	0.200	-0.869825
0.730000	0.200	-0.872252
0.733333	0.200	-0.872246
0.736667	0.200	-0.870179
0.740000	0.200	-0.867515
0.743333	0.200	-0.866243
0.746667	0.200	-0.867542
0.750000	0.200	-0.871026
0.753333	0.200	-0.875460
0.756667	0.200	-0.879820
0.760000	0.200	-0.883589
0.763333	0.200	-0.886756
0.766667	0.200	-0.889560
0.770000	0.200	-0.891933
0.773333	0.200	-0.893489
0.776667	0.200	-0.893961
0.780000	0.200	-0.893475
0.783333	0.200	-0.892494
0.786667	0.200	-0.891340
0.790000	0.200	-0.889952
0.793333	0.200	-0.888342
0.796667	0.200	-0.887035
0.800000	0.200	-0.886712
0.803333	0.200	-0.887578
0.806667	0.200	-0.889447
0.810000	0.200	-0.892125
0.813333	0.200	-0.895234
0.816667	0.200	-0.898214
0.820000	0.200	-0.900931
0.823333	0.200	-0.903793
0.826667	0.200	-0.907022
0.830000	0.200	-0.910063
0.833333	0.200	-0.911954
0.836667	0.200	-0.912355
0.840000	0.200	-0.912017
0.843333	0.200	-0.912234
0.846667	0.200	-0.914137
0.850000	0.200	-0.918108
0.853333	0.200	-0.923465
0.856667	0.200	-0.929011
0.860000	0.200	-0.933709
0.863333	0.200	-0.936678
0.866667	0.200	-0.937359
0.870000	0.200	-0.935747
0.873333	0.200	-0.931459
0.876667	0.200	-0.921864
0.880000	0.200	-0.900719
0.883333	0.200	-0.859063
0.886667	0.200	-0.789253
0.890000	0.200	-0.690139
0.893333	0.200	-0.568999
0.896667	0.200	-0.438528
0.900000	0.200	-0.312043
0.903333	0.200	-0.200413
0.906667	0.200	-0.111125
0.910000	0.200	-0.048104
0.913333	0.200	-0.011620
0.916667	0.200	0.001112
0.920000	0.200	-0.005483
0.923333	0.200	-0.026545
0.926667	0.200	-0.057573
0.930000	0.200	-0.095042
0.933333	0.200	-0.136278
0.936667	0.200	-0.178870
0.940000	0.200	-0.220341
0.943333	0.200	-0.257412
0.946667	0.200	-0.285020
0.950000	0.200	-0.297157
0.953333	0.200	-0.289872
0.956667	0.200	-0.263772
0.960000	0.200	-0.224072
0.963333	0.200	-0.179259
0.966667	0.200	-0.139325
0.970000	0.200	-0.113317
0.973333	0.200	-0.106265
0.976667	0.200	-0.116625
0.980000	0.200	-0.136097
0.983333	0.200	-0.152632
0.986667	0.200	-0.155721
0.990000	0.200	-0.142025
0.993333	0.200	-0.118306
0.996667	0.200	-0.099029
1.000000	0.200	-0.099513
1.003333	0.200	-0.128986
1.006667	0.200	-0.187417
1.010000	0.200	-0.266753
1.013333	0.200	-0.354790
1.016667	0.200	-0.439613
1.020000	0.200	-0.512935
1.023333	0.200	-0.571157
1.026667	0.200	-0.614614
1.030000	0.200	-0.646074
1.033333	0.200	-0.669228
1.036667	0.200	-0.687427
1.040000	0.200	-0.702758
1.043333	0.200	-0.716012
1.046667	0.200	-0.727145
1.050000	0.200	-0.735223
1.053333	0.200	-0.738531
1.056667	0.200	-0.735491
1.060000	0.200	-0.725032
1.063333	0.200	-0.705296
1.066667	0.200	-0.671549
1.070000	0.200	-0.614089
1.073333	0.200	-0.514614
1.076667	0.200	-0.339839
1.080000	0.200	-0.033668
1.083333	0.200	0.490101
1.086667	0.200	1.351467
1.090000	0.200	2.697390
1.093333	0.200	4.676321
1.096667	0.200	7.392338
1.100000	0.200	10.849487
1.103333	0.200	14.908007
1.106667	0.200	19.276544
1.110000	0.200	23.552965
1.113333	0.200	27.304906
1.116667	0.200	30.162274
1.120000	0.200	31.888903
1.123333	0.200	32.412951
1.126667	0.200	31.814905
1.130000	0.200	30.285542
1.133333	0.200	28.071819
1.136667	0.200	25.427543
1.140000	0.200	22.578855
1.143333	0.200	19.706196
1.146667	0.200	16.939454
1.150000	0.200	14.362173
1.153333	0.200	12.020862
1.156667	0.200	9.935225
1.160000	0.200	8.106573
1.163333	0.200	6.524599
1.166667	0.200	5.173030
1.170000	0.200	4.033048
1.173333	0.200	3.084247
1.176667	0.200	2.304819
1.180000	0.200	1.671947
1.183333	0.200	1.162669
1.186667	0.200	0.755158
1.190000	0.200	0.429966
1.193333	0.200	0.171501
1.196667	0.200	-0.030763
1.200000	0.200	-0.181989
1.203333	0.200	-0.282014
1.206667	0.200	-0.326505
1.210000	0.200	-0.310661
1.213333	0.200	-0.234067
1.216667	0.200	-0.104360
1.220000	0.200	0.060826
1.223333	0.200	0.233915
1.226667	0.200	0.381479
1.230000	0.200	0.472838
1.233333	0.200	0.489029
1.236667	0.200	0.427458
1.240000	0.200	0.301113
1.243333	0.200	0.133387
1.246667	0.200	-0.049538
1.250000	0.200	-0.225400
1.253333	0.200	-0.379086
1.256667	0.200	-0.502908
1.260000	0.200	-0.595286
1.263333	0.200	-0.658045
1.266667	0.200	-0.692807
1.270000	0.200	-0.697708
1.273333	0.200	-0.665737
1.276667	0.200	-0.585667
1.280000	0.200	-0.446646
1.283333	0.200	-0.246926
1.286667	0.200	-0.003489
1.290000	0.200	0.244878
1.293333	0.200	0.446570
1.296667	0.200	0.555343
1.300000	0.200	0.548034
1.303333	0.200	0.432333
1.306667	0.200	0.241227
1.310000	0.200	0.018640
1.313333	0.200	-0.195356
1.316667	0.200	-0.374033
1.320000	0.200	-0.506710
1.323333	0.200	-0.595874
1.326667	0.200	-0.651242
1.330000	0.200	-0.683843
1.333333	0.200	-0.702719
1.336667	0.200	-0.714348
1.340000	0.200	-0.722816
1.343333	0.200	-0.729903
1.346667	0.200	-0.735664
1.350000	0.200	-0.739590
1.353333	0.200	-0.741481
1.356667	0.200	-0.741559
1.360000	0.200	-0.740470
1.363333	0.200	-0.739557
1.366667	0.200	-0.740444
1.370000	0.200	-0.743898
1.373333	0.200	-0.749323
1.376667	0.200	-0.755348
1.380000	0.200	-0.760925
1.383333	0.200	-0.766102
1.386667	0.200	-0.771718
1.390000	0.200	-0.778476
1.393333	0.200	-0.786389
1.396667	0.200	-0.794964
1.400000	0.200	-0.803864
1.403333	0.200	-0.813187
1.406667	0.200	-0.822933
1.410000	0.200	-0.832606
1.413333	0.200	-0.841780
1.416667	0.200	-0.850679
1.420000	0.200	-0.859794
1.423333	0.200	-0.869160
1.426667	0.200	-0.878288
1.430000	0.200	-0.886749
1.433333	0.200	-0.894571
1.436667	0.200	-0.902059
1.440000	0.200	-0.909648
1.443333	0.200	-0.917882
1.446667	0.200	-0.926889
1.450000	0.200	-0.936071
1.453333	0.200	-0.944603
1.456667	0.200	-0.951806
1.460000	0.200	-0.957024
1.463333	0.200	-0.959754
1.466667	0.200	-0.959896
1.470000	0.200	-0.957622
1.473333	0.200	-0.953388
1.476667	0.200	-0.948269
1.480000	0.200	-0.943595
1.483333	0.200	-0.940051
1.486667	0.200	-0.937292
1.490000	0.200	-0.934349
1.493333	0.200	-0.930696
1.496667	0.200	-0.926904
1.500000	0.200	-0.923999
1.503333	0.200	-0.922413
1.506667	0.200	-0.921632
1.510000	0.200	-0.920580
1.513333	0.200	-0.918244
1.516667	0.200	-0.914077
1.520000	0.200	-0.908217
1.523333	0.200	-0.901652
1.526667	0.200	-0.895824
1.530000	0.200	-0.891742
1.533333	0.200	-0.889661
1.536667	0.200	-0.889480
1.540000	0.200	-0.890912
1.543333	0.200	-0.893240
1.546667	0.200	-0.895427
1.550000	0.200	-0.896771
1.553333	0.200	-0.897254
1.556667	0.200	-0.897158
1.560000	0.200	-0.896571
1.563333	0.200	-0.895435
1.566667	0.200	-0.894114
1.570000	0.200	-0.893565
1.573333	0.200	-0.894495
1.576667	0.200	-0.896668
1.580000	0.200	-0.899370
1.583333	0.200	-0.902200
1.586667	0.200	-0.905239
1.590000	0.200	-0.908825
1.593333	0.200	-0.913103
1.596667	0.200	-0.917449
1.600000	0.200	-0.920856
1.603333	0.200	-0.923129
1.606667	0.200	-0.924904
1.610000	0.200	-0.926616
1.613333	0.200	-0.928301
1.616667	0.200	-0.930002
1.620000	0.200	-0.931735
1.623333	0.200	-0.933495
1.626667	0.200	-0.935361
1.630000	0.200	-0.937160
1.633333	0.200	-0.938499
1.636667	0.200	-0.939309
1.640000	0.200	-0.939886
1.643333	0.200	-0.940337
1.646667	0.200	-0.940244
1.650000	0.200	-0.939133
1.653333	0.200	-0.937141
1.656667	0.200	-0.934904
1.660000	0.200	-0.932904
1.663333	0.200	-0.931150
1.666667	0.200	-0.929571
1.670000	0.200	-0.928546
1.673333	0.200	-0.928725
1.676667	0.200	-0.930245
1.680000	0.200	-0.932275
1.683333	0.200	-0.933672
1.686667	0.200	-0.934062
1.690000	0.200	-0.933845
1.693333	0.200	-0.933219
1.696667	0.200	-0.931648
1.700000	0.200	-0.928382
1.703333	0.200	-0.923456
1.706667	0.200	-0.917926
1.710000	0.200	-0.913006
1.713333	0.200	-0.909430
1.716667	0.200	-0.907563
1.720000	0.200	-0.907469
1.723333	0.200	-0.908744
1.726667	0.200	-0.910523
1.730000	0.200	-0.911939
1.733333	0.200	-0.912466
1.736667	0.200	-0.910642
1.740000	0.200	-0.898921
1.743333	0.200	-0.849171
1.746667	0.200	-0.684260
1.750000	0.200	-0.250158
1.753333	0.200	0.672668
1.756667	0.200	2.291823
1.760000	0.200	4.688925
1.763333	0.200	7.742054
1.766667	0.200	11.139009
1.770000	0.200	14.474352
1.773333	0.200	17.374888
1.776667	0.200	19.594464
1.780000	0.200	21.048502
1.783333	0.200	21.792121
1.786667	0.200	21.965740
1.790000	0.200	21.736372
1.793333	0.200	21.254253
1.796667	0.200	20.631024
1.800000	0.200	19.936720
1.803333	0.200	19.208681
1.806667	0.200	18.463759
1.810000	0.200	17.708283
1.813333	0.200	16.944797
1.816667	0.200	16.175620
1.820000	0.200	15.403724
1.823333	0.200	14.632757
1.826667	0.200	13.867106
1.830000	0.200	13.111204
1.833333	0.200	12.368470
1.836667	0.200	11.641061
1.840000	0.200	10.930375
1.843333	0.200	10.237667
1.846667	0.200	9.564119
1.850000	0.200	8.910266
1.853333	0.200	8.275695
1.856667	0.200	7.659734
1.860000	0.200	7.062399
1.863333	0.200	6.484296
1.866667	0.200	5.925966
1.870000	0.200	5.387882
1.873333	0.200	4.870735
1.876667	0.200	4.375125
1.880000	0.200	3.901222
1.883333	0.200	3.449373
1.886667	0.200	3.020564
1.890000	0.200	2.615697
1.893333	0.200	2.235060
1.896667	0.200	1.878730
1.900000	0.200	1.546979
1.903333	0.200	1.240127
1.906667	0.200	0.958470
1.910000	0.200	0.702627
1.913333	0.200	0.473466
1.916667	0.200	0.271461
1.920000	0.200	0.096113
1.923333	0.200	-0.054564
1.926667	0.200	-0.184006
1.930000	0.200	-0.295929
1.933333	0.200	-0.393051
1.936667	0.200	-0.476815
1.940000	0.200	-0.547869
1.943333	0.200	-0.606650
1.946667	0.200	-0.654028
1.950000	0.200	-0.691667
1.953333	0.200	-0.721292
1.956667	0.200	-0.743371
1.960000	0.200	-0.756146
1.963333	0.200	-0.754845
1.966667	0.200	-0.731188
1.970000	0.200	-0.673017
1.973333	0.200	-0.562587
1.976667	0.200	-0.373851
1.980000	0.200	-0.070975
1.983333	0.200	0.391613
1.986667	0.200	1.068202
1.990000	0.200	2.018138
1.993333	0.200	3.298585
1.996667	0.200	4.955231
2.000000	0.200	7.011780
2.003333	0.200	9.458957
2.006667	0.200	12.245308
2.010000	0.200	15.272122
2.013333	0.200	18.394888
2.016667	0.200	21.433273
2.020000	0.200	24.189374
2.023333	0.200	26.471272
2.026667	0.200	28.116973
2.030000	0.200	29.014439
2.033333	0.200	29.114566
2.036667	0.200	28.435172
2.040000	0.200	27.055790
2.043333	0.200	25.104686
2.046667	0.200	22.741028
2.050000	0.200	20.135216
2.053333	0.200	17.449859
2.056667	0.200	14.824204
2.060000	0.200	12.364684
2.063333	0.200	10.142157
2.066667	0.200	8.193992
2.070000	0.200	6.529427
2.073333	0.200	5.136800
2.076667	0.200	3.990597
2.080000	0.200	3.057796
2.083333	0.200	2.303662
2.086667	0.200	1.695733
2.090000	0.200	1.205523
2.093333	0.200	0.809202
2.096667	0.200	0.487657
2.100000	0.200	0.225884
2.103333	0.200	0.012259
2.106667	0.200	-0.162301
2.110000	0.200	-0.304930
2.113333	0.200	-0.421029
2.116667	0.200	-0.514953
2.120000	0.200	-0.590915
2.123333	0.200	-0.652887
2.126667	0.200	-0.703748
2.130000	0.200	-0.745036
2.133333	0.200	-0.777995
2.136667	0.200	-0.804537
2.140000	0.200	-0.826517
2.143333	0.200	-0.844569
2.146667	0.200	-0.858673
2.150000	0.200	-0.869440
2.153333	0.200	-0.877996
2.156667	0.200	-0.885077
2.160000	0.200	-0.890925
2.163333	0.200	-0.895725
2.166667	0.200	-0.899805
2.170000	0.200	-0.903581
2.173333	0.200	-0.907433
2.176667	0.200	-0.911399
2.180000	0.200	-0.915064
2.183333	0.200	-0.918064
2.186667	0.200	-0.920343
2.190000	0.200	-0.921765
2.193333	0.200	-0.922083
2.196667	0.200	-0.921384
2.200000	0.200	-0.920129
2.203333	0.200	-0.918847
2.206667	0.200	-0.918007
2.210000	0.200	-0.917904
2.213333	0.200	-0.918403
2.216667	0.200	-0.919023
2.220000	0.200	-0.919307
2.223333	0.200	-0.918933
2.226667	0.200	-0.917707
2.230000	0.200	-0.915495
2.233333	0.200	-0.911995
2.236667	0.200	-0.906881
2.240000	0.200	-0.900136
2.243333	0.200	-0.891429
2.246667	0.200	-0.879191
2.250000	0.200	-0.860829
2.253333	0.200	-0.834004
2.256667	0.200	-0.797947
2.260000	0.200	-0.754581
2.263333	0.200	-0.709682
2.266667	0.200	-0.672949
2.270000	0.200	-0.655309
2.273333	0.200	-0.664342
2.276667	0.200	-0.701000
2.280000	0.200	-0.759366
2.283333	0.200	-0.828530
2.286667	0.200	-0.895745
2.290000	0.200	-0.950351
2.293333	0.200	-0.986492
2.296667	0.200	-1.003433
2.300000	0.200	-1.004446
2.303333	0.200	-0.995006
2.306667	0.200	-0.980630
2.310000	0.200	-0.965202
2.313333	0.200	-0.950635
2.316667	0.200	-0.937694
2.320000	0.200	-0.926760
2.323333	0.200	-0.917962
2.326667	0.200	-0.911152
2.330000	0.200	-0.906030
2.333333	0.200	-0.902190
2.336667	0.200	-0.898919
2.340000	0.200	-0.895349
2.343333	0.200	-0.890985
2.346667	0.200	-0.885807
2.350000	0.200	-0.880159
2.353333	0.200	-0.874575
2.356667	0.200	-0.869419
2.360000	0.200	-0.864970
2.363333	0.200	-0.861682
2.366667	0.200	-0.859819
2.370000	0.200	-0.859116
2.373333	0.200	-0.859147
2.376667	0.200	-0.859593
2.380000	0.200	-0.859985
2.383333	0.200	-0.859748
2.386667	0.200	-0.858800
2.390000	0.200	-0.857792
2.393333	0.200	-0.857421
2.396667	0.200	-0.857831
2.400000	0.200	-0.858929
2.403333	0.200	-0.860731
2.406667	0.200	-0.863167
2.410000	0.200	-0.865862
2.413333	0.200	-0.868258
2.416667	0.200	-0.869968
2.420000	0.200	-0.871038
2.423333	0.200	-0.871938
2.426667	0.200	-0.873352
2.430000	0.200	-0.875743
2.433333	0.200	-0.878975
2.436667	0.200	-0.882330
2.440000	0.200	-0.884862
2.443333	0.200	-0.885920
2.446667	0.200	-0.885600
2.450000	0.200	-0.884731
2.453333	0.200	-0.884262
2.456667	0.200	-0.884626
2.460000	0.200	-0.885743
2.463333	0.200	-0.887277
2.466667	0.200	-0.888653
2.470000	0.200	-0.889236
2.473333	0.200	-0.888740
2.476667	0.200	-0.887443
2.480000	0.200	-0.885922
2.483333	0.200	-0.884433
2.486667	0.200	-0.882790
2.490000	0.200	-0.880827
2.493333	0.200	-0.878580
2.496667	0.200	-0.876231
2.500000	0.200	-0.874163
2.503333	0.200	-0.872849
2.506667	0.200	-0.872571
2.510000	0.200	-0.873258
2.513333	0.200	-0.874677
2.516667	0.200	-0.876669
2.520000	0.200	-0.879040
2.523333	0.200	-0.881423
2.526667	0.200	-0.883289
2.530000	0.200	-0.884187
2.533333	0.200	-0.884179
2.536667	0.200	-0.883799
2.540000	0.200	-0.883542
2.543333	0.200	-0.883575
2.546667	0.200	-0.883766
2.550000	0.200	-0.883692
2.553333	0.200	-0.882722
2.556667	0.200	-0.880669
2.560000	0.200	-0.878251
2.563333	0.200	-0.876275
2.566667	0.200	-0.874800
2.570000	0.200	-0.873243
2.573333	0.200	-0.870652
2.576667	0.200	-0.866241
2.580000	0.200	-0.859942
2.583333	0.200	-0.852184
2.586667	0.200	-0.843566
2.590000	0.200	-0.834979
2.593333	0.200	-0.827753
2.596667	0.200	-0.823350
2.600000	0.200	-0.822551
2.603333	0.200	-0.824846
2.606667	0.200	-0.828742
2.610000	0.200	-0.832698
2.613333	0.200	-0.835865
2.616667	0.200	-0.838363
2.620000	0.200	-0.841127
2.623333	0.200	-0.845068
2.626667	0.200	-0.850192
2.630000	0.200	-0.855602
2.633333	0.200	-0.860125
2.636667	0.200	-0.862841
2.640000	0.200	-0.863481
2.643333	0.200	-0.862725
2.646667	0.200	-0.861683
2.650000	0.200	-0.860854
2.653333	0.200	-0.860168
2.656667	0.200	-0.859778
2.660000	0.200	-0.859928
2.663333	0.200	-0.860401
2.666667	0.200	-0.860895
2.670000	0.200	-0.861531
2.673333	0.200	-0.862463
2.676667	0.200	-0.863571
2.680000	0.200	-0.864692
2.683333	0.200	-0.865555
2.686667	0.200	-0.865624
2.690000	0.200	-0.864889
2.693333	0.200	-0.864559
2.696667	0.200	-0.865729
2.700000	0.200	-0.867718
2.703333	0.200	-0.868968
2.706667	0.200	-0.868912
2.710000	0.200	-0.868058
2.713333	0.200	-0.867096
2.716667	0.200	-0.866333
2.720000	0.200	-0.865637
2.723333	0.200	-0.864990
2.726667	0.200	-0.864784
2.730000	0.200	-0.865041
2.733333	0.200	-0.864896
2.736667	0.200	-0.863481
2.740000	0.200	-0.860763
2.743333	0.200	-0.857205
2.746667	0.200	-0.853327
2.750000	0.200	-0.849930
2.753333	0.200	-0.848152
2.756667	0.200	-0.848681
2.760000	0.200	-0.851013
2.763333	0.200	-0.853729
2.766667	0.200	-0.855392
2.770000	0.200	-0.855388
2.773333	0.200	-0.854175
2.776667	0.200	-0.852620
2.780000	0.200	-0.851391
2.783333	0.200	-0.850895
2.786667	0.200	-0.851187
2.790000	0.200	-0.852001
2.793333	0.200	-0.852961
2.796667	0.200	-0.853555
2.800000	0.200	-0.853238
2.803333	0.200	-0.851840
2.806667	0.200	-0.849735
2.810000	0.200	-0.847690
2.813333	0.200	-0.846417
2.816667	0.200	-0.846051
2.820000	0.200	-0.846215
2.823333	0.200	-0.846415
2.826667	0.200	-0.846240
2.830000	0.200	-0.845591
2.833333	0.200	-0.844737
2.836667	0.200	-0.843893
2.840000	0.200	-0.843033
2.843333	0.200	-0.842425
2.846667	0.200	-0.842866
2.850000	0.200	-0.844893
2.853333	0.200	-0.847850
2.856667	0.200	-0.850066
2.860000	0.200	-0.850122
2.863333	0.200	-0.847888
2.866667	0.200	-0.844567
2.870000	0.200	-0.841856
2.873333	0.200	-0.840572
2.876667	0.200	-0.840079
2.880000	0.200	-0.839256
2.883333	0.200	-0.837539
2.886667	0.200	-0.834941
2.890000	0.200	-0.831778
2.893333	0.200	-0.828511
