File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/727.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	25 ug/ml ISO
Injection Number	88
Position	RC7
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Calibration Standard
Status	Finished
Injection Date	10/14/2017
Injection Time	7:18:37 AM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-2.848634
Signal Max.	32.278079
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.800000	0.200	-1.339999
0.803333	0.200	-1.342488
0.806667	0.200	-1.345104
0.810000	0.200	-1.346650
0.813333	0.200	-1.346546
0.816667	0.200	-1.345619
0.820000	0.200	-1.345406
0.823333	0.200	-1.346620
0.826667	0.200	-1.348790
0.830000	0.200	-1.351248
0.833333	0.200	-1.353964
0.836667	0.200	-1.357366
0.840000	0.200	-1.361526
0.843333	0.200	-1.365761
0.846667	0.200	-1.369502
0.850000	0.200	-1.373232
0.853333	0.200	-1.377734
0.856667	0.200	-1.382874
0.860000	0.200	-1.387691
0.863333	0.200	-1.390897
0.866667	0.200	-1.391255
0.870000	0.200	-1.388239
0.873333	0.200	-1.381690
0.876667	0.200	-1.369902
0.880000	0.200	-1.347701
0.883333	0.200	-1.306707
0.886667	0.200	-1.239150
0.890000	0.200	-1.143264
0.893333	0.200	-1.025659
0.896667	0.200	-0.898444
0.900000	0.200	-0.773868
0.903333	0.200	-0.660869
0.906667	0.200	-0.564819
0.910000	0.200	-0.488540
0.913333	0.200	-0.433055
0.916667	0.200	-0.398352
0.920000	0.200	-0.384382
0.923333	0.200	-0.391226
0.926667	0.200	-0.417660
0.930000	0.200	-0.459671
0.933333	0.200	-0.511137
0.936667	0.200	-0.565996
0.940000	0.200	-0.619283
0.943333	0.200	-0.666288
0.946667	0.200	-0.701565
0.950000	0.200	-0.719346
0.953333	0.200	-0.714848
0.956667	0.200	-0.685794
0.960000	0.200	-0.634502
0.963333	0.200	-0.569271
0.966667	0.200	-0.503089
0.970000	0.200	-0.450151
0.973333	0.200	-0.421592
0.976667	0.200	-0.422010
0.980000	0.200	-0.448392
0.983333	0.200	-0.491810
0.986667	0.200	-0.541111
0.990000	0.200	-0.587009
0.993333	0.200	-0.625052
0.996667	0.200	-0.656501
1.000000	0.200	-0.686531
1.003333	0.200	-0.720844
1.006667	0.200	-0.762871
1.010000	0.200	-0.812427
1.013333	0.200	-0.865893
1.016667	0.200	-0.918259
1.020000	0.200	-0.965621
1.023333	0.200	-1.005985
1.026667	0.200	-1.038974
1.030000	0.200	-1.065667
1.033333	0.200	-1.087988
1.036667	0.200	-1.107392
1.040000	0.200	-1.124052
1.043333	0.200	-1.137213
1.046667	0.200	-1.146019
1.050000	0.200	-1.150066
1.053333	0.200	-1.149715
1.056667	0.200	-1.145610
1.060000	0.200	-1.137186
1.063333	0.200	-1.121598
1.066667	0.200	-1.093418
1.070000	0.200	-1.043063
1.073333	0.200	-0.952993
1.076667	0.200	-0.792281
1.080000	0.200	-0.509346
1.083333	0.200	-0.022958
1.086667	0.200	0.785142
1.090000	0.200	2.067555
1.093333	0.200	3.987624
1.096667	0.200	6.671159
1.100000	0.200	10.143668
1.103333	0.200	14.276801
1.106667	0.200	18.772730
1.110000	0.200	23.203765
1.113333	0.200	27.099733
1.116667	0.200	30.052973
1.120000	0.200	31.803555
1.123333	0.200	32.278079
1.126667	0.200	31.576256
1.130000	0.200	29.919454
1.133333	0.200	27.585662
1.136667	0.200	24.851755
1.140000	0.200	21.954314
1.143333	0.200	19.072259
1.146667	0.200	16.326704
1.150000	0.200	13.789332
1.153333	0.200	11.493878
1.156667	0.200	9.448952
1.160000	0.200	7.649478
1.163333	0.200	6.083769
1.166667	0.200	4.737018
1.170000	0.200	3.593513
1.173333	0.200	2.637197
1.176667	0.200	1.850102
1.180000	0.200	1.211167
1.183333	0.200	0.697769
1.186667	0.200	0.288465
1.190000	0.200	-0.035454
1.193333	0.200	-0.289448
1.196667	0.200	-0.484937
1.200000	0.200	-0.628194
1.203333	0.200	-0.720414
1.206667	0.200	-0.759250
1.210000	0.200	-0.740891
1.213333	0.200	-0.663631
1.216667	0.200	-0.533207
1.220000	0.200	-0.366891
1.223333	0.200	-0.193295
1.226667	0.200	-0.046967
1.230000	0.200	0.040839
1.233333	0.200	0.051574
1.236667	0.200	-0.015636
1.240000	0.200	-0.145784
1.243333	0.200	-0.314656
1.246667	0.200	-0.496446
1.250000	0.200	-0.669530
1.253333	0.200	-0.819413
1.256667	0.200	-0.939071
1.260000	0.200	-1.027317
1.263333	0.200	-1.085766
1.266667	0.200	-1.115255
1.270000	0.200	-1.112434
1.273333	0.200	-1.066263
1.276667	0.200	-0.954513
1.280000	0.200	-0.744617
1.283333	0.200	-0.405982
1.286667	0.200	0.066208
1.290000	0.200	0.630517
1.293333	0.200	1.202678
1.296667	0.200	1.687208
1.300000	0.200	2.017486
1.303333	0.200	2.178289
1.306667	0.200	2.200528
1.310000	0.200	2.136906
1.313333	0.200	2.035277
1.316667	0.200	1.924030
1.320000	0.200	1.812199
1.323333	0.200	1.696083
1.326667	0.200	1.566461
1.330000	0.200	1.415432
1.333333	0.200	1.240802
1.336667	0.200	1.046471
1.340000	0.200	0.840035
1.343333	0.200	0.630160
1.346667	0.200	0.424941
1.350000	0.200	0.230493
1.353333	0.200	0.049722
1.356667	0.200	-0.117544
1.360000	0.200	-0.272407
1.363333	0.200	-0.414248
1.366667	0.200	-0.540645
1.370000	0.200	-0.650042
1.373333	0.200	-0.743676
1.376667	0.200	-0.824531
1.380000	0.200	-0.895312
1.383333	0.200	-0.957774
1.386667	0.200	-1.012832
1.390000	0.200	-1.060784
1.393333	0.200	-1.101902
1.396667	0.200	-1.136916
1.400000	0.200	-1.167067
1.403333	0.200	-1.193941
1.406667	0.200	-1.219049
1.410000	0.200	-1.242906
1.413333	0.200	-1.264406
1.416667	0.200	-1.281680
1.420000	0.200	-1.293938
1.423333	0.200	-1.302396
1.426667	0.200	-1.309343
1.430000	0.200	-1.316615
1.433333	0.200	-1.325098
1.436667	0.200	-1.334835
1.440000	0.200	-1.345059
1.443333	0.200	-1.354946
1.446667	0.200	-1.364395
1.450000	0.200	-1.373315
1.453333	0.200	-1.380978
1.456667	0.200	-1.387178
1.460000	0.200	-1.393163
1.463333	0.200	-1.399930
1.466667	0.200	-1.406087
1.470000	0.200	-1.408844
1.473333	0.200	-1.406721
1.476667	0.200	-1.400597
1.480000	0.200	-1.392798
1.483333	0.200	-1.385543
1.486667	0.200	-1.379886
1.490000	0.200	-1.375818
1.493333	0.200	-1.372842
1.496667	0.200	-1.370128
1.500000	0.200	-1.366647
1.503333	0.200	-1.361665
1.506667	0.200	-1.355249
1.510000	0.200	-1.348330
1.513333	0.200	-1.342026
1.516667	0.200	-1.337246
1.520000	0.200	-1.334861
1.523333	0.200	-1.335069
1.526667	0.200	-1.336491
1.530000	0.200	-1.336800
1.533333	0.200	-1.334522
1.536667	0.200	-1.330089
1.540000	0.200	-1.325039
1.543333	0.200	-1.320420
1.546667	0.200	-1.316441
1.550000	0.200	-1.313104
1.553333	0.200	-1.310678
1.556667	0.200	-1.309808
1.560000	0.200	-1.310752
1.563333	0.200	-1.312601
1.566667	0.200	-1.314301
1.570000	0.200	-1.316163
1.573333	0.200	-1.319430
1.576667	0.200	-1.324671
1.580000	0.200	-1.330924
1.583333	0.200	-1.336250
1.586667	0.200	-1.339307
1.590000	0.200	-1.340844
1.593333	0.200	-1.343750
1.596667	0.200	-1.350530
1.600000	0.200	-1.360375
1.603333	0.200	-1.369824
1.606667	0.200	-1.375743
1.610000	0.200	-1.377049
1.613333	0.200	-1.374912
1.616667	0.200	-1.371912
1.620000	0.200	-1.370326
1.623333	0.200	-1.370904
1.626667	0.200	-1.373091
1.630000	0.200	-1.375866
1.633333	0.200	-1.378464
1.636667	0.200	-1.380903
1.640000	0.200	-1.383839
1.643333	0.200	-1.387764
1.646667	0.200	-1.392145
1.650000	0.200	-1.395452
1.653333	0.200	-1.396366
1.656667	0.200	-1.394625
1.660000	0.200	-1.390878
1.663333	0.200	-1.386329
1.666667	0.200	-1.382322
1.670000	0.200	-1.380030
1.673333	0.200	-1.379906
1.676667	0.200	-1.381093
1.680000	0.200	-1.381986
1.683333	0.200	-1.381490
1.686667	0.200	-1.379596
1.690000	0.200	-1.377644
1.693333	0.200	-1.378553
1.696667	0.200	-1.385282
1.700000	0.200	-1.397776
1.703333	0.200	-1.411898
1.706667	0.200	-1.421896
1.710000	0.200	-1.424030
1.713333	0.200	-1.418328
1.716667	0.200	-1.407728
1.720000	0.200	-1.396037
1.723333	0.200	-1.386122
1.726667	0.200	-1.379057
1.730000	0.200	-1.374342
1.733333	0.200	-1.370727
1.736667	0.200	-1.367122
1.740000	0.200	-1.363093
1.743333	0.200	-1.358938
1.746667	0.200	-1.355530
1.750000	0.200	-1.353601
1.753333	0.200	-1.352894
1.756667	0.200	-1.352239
1.760000	0.200	-1.350508
1.763333	0.200	-1.347597
1.766667	0.200	-1.344649
1.770000	0.200	-1.343093
1.773333	0.200	-1.343081
1.776667	0.200	-1.342771
1.780000	0.200	-1.338495
1.783333	0.200	-1.324397
1.786667	0.200	-1.291026
1.790000	0.200	-1.222955
1.793333	0.200	-1.096140
1.796667	0.200	-0.877995
1.800000	0.200	-0.533153
1.803333	0.200	-0.035026
1.806667	0.200	0.620062
1.810000	0.200	1.402787
1.813333	0.200	2.251353
1.816667	0.200	3.083839
1.820000	0.200	3.817571
1.823333	0.200	4.388302
1.826667	0.200	4.762244
1.830000	0.200	4.936972
1.833333	0.200	4.933547
1.836667	0.200	4.786539
1.840000	0.200	4.535815
1.843333	0.200	4.219835
1.846667	0.200	3.870663
1.850000	0.200	3.511747
1.853333	0.200	3.157757
1.856667	0.200	2.815590
1.860000	0.200	2.487381
1.863333	0.200	2.175038
1.866667	0.200	1.882050
1.870000	0.200	1.610765
1.873333	0.200	1.359801
1.876667	0.200	1.125095
1.880000	0.200	0.902529
1.883333	0.200	0.689240
1.886667	0.200	0.483613
1.890000	0.200	0.285480
1.893333	0.200	0.096212
1.896667	0.200	-0.082328
1.900000	0.200	-0.248825
1.903333	0.200	-0.402288
1.906667	0.200	-0.541485
1.910000	0.200	-0.665340
1.913333	0.200	-0.774063
1.916667	0.200	-0.869757
1.920000	0.200	-0.955122
1.923333	0.200	-1.030949
1.926667	0.200	-1.095820
1.930000	0.200	-1.148363
1.933333	0.200	-1.188794
1.936667	0.200	-1.218894
1.940000	0.200	-1.241585
1.943333	0.200	-1.260097
1.946667	0.200	-1.276678
1.950000	0.200	-1.291873
1.953333	0.200	-1.304987
1.956667	0.200	-1.315365
1.960000	0.200	-1.323837
1.963333	0.200	-1.332913
1.966667	0.200	-1.344090
1.970000	0.200	-1.354031
1.973333	0.200	-1.353909
1.976667	0.200	-1.332403
1.980000	0.200	-1.278476
1.983333	0.200	-1.181595
1.986667	0.200	-1.030611
1.990000	0.200	-0.813642
1.993333	0.200	-0.519758
1.996667	0.200	-0.141212
2.000000	0.200	0.324811
2.003333	0.200	0.874255
2.006667	0.200	1.494045
2.010000	0.200	2.161007
2.013333	0.200	2.842786
2.016667	0.200	3.500491
2.020000	0.200	4.092519
2.023333	0.200	4.579003
2.026667	0.200	4.925716
2.030000	0.200	5.107546
2.033333	0.200	5.112250
2.036667	0.200	4.943025
2.040000	0.200	4.618400
2.043333	0.200	4.169224
2.046667	0.200	3.633408
2.050000	0.200	3.050340
2.053333	0.200	2.456383
2.056667	0.200	1.881980
2.060000	0.200	1.350481
2.063333	0.200	0.877681
2.066667	0.200	0.471513
2.070000	0.200	0.132376
2.073333	0.200	-0.145319
2.076667	0.200	-0.370400
2.080000	0.200	-0.552088
2.083333	0.200	-0.698062
2.086667	0.200	-0.812772
2.090000	0.200	-0.896501
2.093333	0.200	-0.948251
2.096667	0.200	-0.971281
2.100000	0.200	-0.975005
2.103333	0.200	-0.971504
2.106667	0.200	-0.970677
2.110000	0.200	-0.977166
2.113333	0.200	-0.990271
2.116667	0.200	-1.006698
2.120000	0.200	-1.023634
2.123333	0.200	-1.039055
2.126667	0.200	-1.050402
2.130000	0.200	-1.056200
2.133333	0.200	-1.059264
2.136667	0.200	-1.064657
2.140000	0.200	-1.073425
2.143333	0.200	-1.080147
2.146667	0.200	-1.077492
2.150000	0.200	-1.063664
2.153333	0.200	-1.045263
2.156667	0.200	-1.030902
2.160000	0.200	-1.023184
2.163333	0.200	-1.019964
2.166667	0.200	-1.019160
2.170000	0.200	-1.018180
2.173333	0.200	-1.013983
2.176667	0.200	-1.008941
2.180000	0.200	-1.015201
2.183333	0.200	-1.047832
2.186667	0.200	-1.111042
2.190000	0.200	-1.193799
2.193333	0.200	-1.278418
2.196667	0.200	-1.350532
2.200000	0.200	-1.403192
2.203333	0.200	-1.435974
2.206667	0.200	-1.451980
2.210000	0.200	-1.455355
2.213333	0.200	-1.450250
2.216667	0.200	-1.440664
2.220000	0.200	-1.430214
2.223333	0.200	-1.421463
2.226667	0.200	-1.415390
2.230000	0.200	-1.411460
2.233333	0.200	-1.408064
2.236667	0.200	-1.403288
2.240000	0.200	-1.395793
2.243333	0.200	-1.384796
2.246667	0.200	-1.368827
2.250000	0.200	-1.344831
2.253333	0.200	-1.308826
2.256667	0.200	-1.257928
2.260000	0.200	-1.193581
2.263333	0.200	-1.124434
2.266667	0.200	-1.065882
2.270000	0.200	-1.035017
2.273333	0.200	-1.043356
2.276667	0.200	-1.091781
2.280000	0.200	-1.170558
2.283333	0.200	-1.263614
2.286667	0.200	-1.354268
2.290000	0.200	-1.429940
2.293333	0.200	-1.484292
2.296667	0.200	-1.517015
2.300000	0.200	-1.532172
2.303333	0.200	-1.535481
2.306667	0.200	-1.531805
2.310000	0.200	-1.524324
2.313333	0.200	-1.515229
2.316667	0.200	-1.506554
2.320000	0.200	-1.499856
2.323333	0.200	-1.495418
2.326667	0.200	-1.492570
2.330000	0.200	-1.490698
2.333333	0.200	-1.489644
2.336667	0.200	-1.489108
2.340000	0.200	-1.488034
2.343333	0.200	-1.485333
2.346667	0.200	-1.481050
2.350000	0.200	-1.476097
2.353333	0.200	-1.471415
2.356667	0.200	-1.467914
2.360000	0.200	-1.466309
2.363333	0.200	-1.466346
2.366667	0.200	-1.466757
2.370000	0.200	-1.466427
2.373333	0.200	-1.465369
2.376667	0.200	-1.464428
2.380000	0.200	-1.464172
2.383333	0.200	-1.464138
2.386667	0.200	-1.463384
2.390000	0.200	-1.461721
2.393333	0.200	-1.459989
2.396667	0.200	-1.459103
2.400000	0.200	-1.459136
2.403333	0.200	-1.459629
2.406667	0.200	-1.460328
2.410000	0.200	-1.461225
2.413333	0.200	-1.462246
2.416667	0.200	-1.463282
2.420000	0.200	-1.464306
2.423333	0.200	-1.465275
2.426667	0.200	-1.466182
2.430000	0.200	-1.467177
2.433333	0.200	-1.468237
2.436667	0.200	-1.468914
2.440000	0.200	-1.468746
2.443333	0.200	-1.467763
2.446667	0.200	-1.466605
2.450000	0.200	-1.466152
2.453333	0.200	-1.466954
2.456667	0.200	-1.468970
2.460000	0.200	-1.471542
2.463333	0.200	-1.473657
2.466667	0.200	-1.474621
2.470000	0.200	-1.474410
2.473333	0.200	-1.473450
2.476667	0.200	-1.472226
2.480000	0.200	-1.470800
2.483333	0.200	-1.468572
2.486667	0.200	-1.464734
2.490000	0.200	-1.459204
2.493333	0.200	-1.452974
2.496667	0.200	-1.447276
2.500000	0.200	-1.442481
2.503333	0.200	-1.437941
2.506667	0.200	-1.432968
2.510000	0.200	-1.427436
2.513333	0.200	-1.421032
2.516667	0.200	-1.413114
2.520000	0.200	-1.403906
2.523333	0.200	-1.394708
2.526667	0.200	-1.386876
2.530000	0.200	-1.381241
2.533333	0.200	-1.377925
2.536667	0.200	-1.376164
2.540000	0.200	-1.374782
2.543333	0.200	-1.373179
2.546667	0.200	-1.371734
2.550000	0.200	-1.371256
2.553333	0.200	-1.372177
2.556667	0.200	-1.374307
2.560000	0.200	-1.377295
2.563333	0.200	-1.380954
2.566667	0.200	-1.384840
2.570000	0.200	-1.387841
2.573333	0.200	-1.388762
2.576667	0.200	-1.387388
2.580000	0.200	-1.384760
2.583333	0.200	-1.382404
2.586667	0.200	-1.381236
2.590000	0.200	-1.381151
2.593333	0.200	-1.381686
2.596667	0.200	-1.382621
2.600000	0.200	-1.383730
2.603333	0.200	-1.384707
2.606667	0.200	-1.385548
2.610000	0.200	-1.386610
2.613333	0.200	-1.388267
2.616667	0.200	-1.390590
2.620000	0.200	-1.393097
2.623333	0.200	-1.394887
2.626667	0.200	-1.395283
2.630000	0.200	-1.394241
2.633333	0.200	-1.392069
2.636667	0.200	-1.389065
2.640000	0.200	-1.385574
2.643333	0.200	-1.382237
2.646667	0.200	-1.379796
2.650000	0.200	-1.378466
2.653333	0.200	-1.377836
2.656667	0.200	-1.377426
2.660000	0.200	-1.376974
2.663333	0.200	-1.376415
2.666667	0.200	-1.376046
2.670000	0.200	-1.376546
2.673333	0.200	-1.378308
2.676667	0.200	-1.380834
2.680000	0.200	-1.382907
2.683333	0.200	-1.383322
2.686667	0.200	-1.381907
2.690000	0.200	-1.379734
2.693333	0.200	-1.377854
2.696667	0.200	-1.376237
2.700000	0.200	-1.374080
2.703333	0.200	-1.370720
2.706667	0.200	-1.366318
2.710000	0.200	-1.361701
2.713333	0.200	-1.357808
2.716667	0.200	-1.355516
2.720000	0.200	-1.355468
2.723333	0.200	-1.357778
2.726667	0.200	-1.362027
2.730000	0.200	-1.367320
2.733333	0.200	-1.372496
2.736667	0.200	-1.376738
2.740000	0.200	-1.379915
2.743333	0.200	-1.382440
2.746667	0.200	-1.385018
2.750000	0.200	-1.387989
2.753333	0.200	-1.390825
2.756667	0.200	-1.392546
2.760000	0.200	-1.392438
2.763333	0.200	-1.390419
2.766667	0.200	-1.386989
2.770000	0.200	-1.382796
2.773333	0.200	-1.378247
2.776667	0.200	-1.373642
2.780000	0.200	-1.369603
2.783333	0.200	-1.366970
2.786667	0.200	-1.366081
2.790000	0.200	-1.366381
2.793333	0.200	-1.366962
2.796667	0.200	-1.367311
2.800000	0.200	-1.367206
2.803333	0.200	-1.366271
2.806667	0.200	-1.364320
2.810000	0.200	-1.361884
2.813333	0.200	-1.359987
2.816667	0.200	-1.359524
2.820000	0.200	-1.360717
2.823333	0.200	-1.362847
2.826667	0.200	-1.364880
2.830000	0.200	-1.366331
2.833333	0.200	-1.367068
2.836667	0.200	-1.366891
2.840000	0.200	-1.365898
2.843333	0.200	-1.364518
2.846667	0.200	-1.362806
2.850000	0.200	-1.360511
2.853333	0.200	-1.357825
2.856667	0.200	-1.355213
2.860000	0.200	-1.352916
2.863333	0.200	-1.351218
2.866667	0.200	-1.350515
2.870000	0.200	-1.350685
2.873333	0.200	-1.350830
2.876667	0.200	-1.349950
2.880000	0.200	-1.347561
2.883333	0.200	-1.343701
2.886667	0.200	-1.339087
