File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/799.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	0,5 ug/ml ISO
Injection Number	83
Position	RC2
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Calibration Standard
Status	Finished
Injection Date	10/14/2017
Injection Time	6:20:12 AM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.006151
Signal Max.	44.913776
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.203333	0.200	-0.476741
0.206667	0.200	-0.482101
0.210000	0.200	-0.487236
0.213333	0.200	-0.492668
0.216667	0.200	-0.498601
0.220000	0.200	-0.504939
0.223333	0.200	-0.511395
0.226667	0.200	-0.517420
0.230000	0.200	-0.522408
0.233333	0.200	-0.526211
0.236667	0.200	-0.529376
0.240000	0.200	-0.532844
0.243333	0.200	-0.537218
0.246667	0.200	-0.542330
0.250000	0.200	-0.547681
0.253333	0.200	-0.552982
0.256667	0.200	-0.558178
0.260000	0.200	-0.563105
0.263333	0.200	-0.567269
0.266667	0.200	-0.570352
0.270000	0.200	-0.572744
0.273333	0.200	-0.575207
0.276667	0.200	-0.578372
0.280000	0.200	-0.582619
0.283333	0.200	-0.587843
0.286667	0.200	-0.593343
0.290000	0.200	-0.598415
0.293333	0.200	-0.603009
0.296667	0.200	-0.607427
0.300000	0.200	-0.611604
0.303333	0.200	-0.615309
0.306667	0.200	-0.618863
0.310000	0.200	-0.623031
0.313333	0.200	-0.628243
0.316667	0.200	-0.634363
0.320000	0.200	-0.641117
0.323333	0.200	-0.648195
0.326667	0.200	-0.654993
0.330000	0.200	-0.660904
0.333333	0.200	-0.665724
0.336667	0.200	-0.669507
0.340000	0.200	-0.672527
0.343333	0.200	-0.675349
0.346667	0.200	-0.678463
0.350000	0.200	-0.681901
0.353333	0.200	-0.685441
0.356667	0.200	-0.688774
0.360000	0.200	-0.691438
0.363333	0.200	-0.693356
0.366667	0.200	-0.695240
0.370000	0.200	-0.697781
0.373333	0.200	-0.700838
0.376667	0.200	-0.703856
0.380000	0.200	-0.706639
0.383333	0.200	-0.709373
0.386667	0.200	-0.712092
0.390000	0.200	-0.714454
0.393333	0.200	-0.716143
0.396667	0.200	-0.717425
0.400000	0.200	-0.719136
0.403333	0.200	-0.721934
0.406667	0.200	-0.725689
0.410000	0.200	-0.729678
0.413333	0.200	-0.732844
0.416667	0.200	-0.734008
0.420000	0.200	-0.732898
0.423333	0.200	-0.730891
0.426667	0.200	-0.730141
0.430000	0.200	-0.732126
0.433333	0.200	-0.736893
0.436667	0.200	-0.743220
0.440000	0.200	-0.749398
0.443333	0.200	-0.754182
0.446667	0.200	-0.757405
0.450000	0.200	-0.759583
0.453333	0.200	-0.761217
0.456667	0.200	-0.762776
0.460000	0.200	-0.764633
0.463333	0.200	-0.766680
0.466667	0.200	-0.768423
0.470000	0.200	-0.769661
0.473333	0.200	-0.770751
0.476667	0.200	-0.772206
0.480000	0.200	-0.774407
0.483333	0.200	-0.777438
0.486667	0.200	-0.780819
0.490000	0.200	-0.783845
0.493333	0.200	-0.786017
0.496667	0.200	-0.786914
0.500000	0.200	-0.786480
0.503333	0.200	-0.785548
0.506667	0.200	-0.785161
0.510000	0.200	-0.785657
0.513333	0.200	-0.786857
0.516667	0.200	-0.788650
0.520000	0.200	-0.791199
0.523333	0.200	-0.794666
0.526667	0.200	-0.798634
0.530000	0.200	-0.802181
0.533333	0.200	-0.804861
0.536667	0.200	-0.807077
0.540000	0.200	-0.809197
0.543333	0.200	-0.810812
0.546667	0.200	-0.811244
0.550000	0.200	-0.810546
0.553333	0.200	-0.809679
0.556667	0.200	-0.809594
0.560000	0.200	-0.810453
0.563333	0.200	-0.811942
0.566667	0.200	-0.813767
0.570000	0.200	-0.815548
0.573333	0.200	-0.816969
0.576667	0.200	-0.818173
0.580000	0.200	-0.819486
0.583333	0.200	-0.820934
0.586667	0.200	-0.822307
0.590000	0.200	-0.823689
0.593333	0.200	-0.825732
0.596667	0.200	-0.829021
0.600000	0.200	-0.833382
0.603333	0.200	-0.837995
0.606667	0.200	-0.841844
0.610000	0.200	-0.844295
0.613333	0.200	-0.845496
0.616667	0.200	-0.846008
0.620000	0.200	-0.846314
0.623333	0.200	-0.846681
0.626667	0.200	-0.847071
0.630000	0.200	-0.847240
0.633333	0.200	-0.847034
0.636667	0.200	-0.846485
0.640000	0.200	-0.845746
0.643333	0.200	-0.845174
0.646667	0.200	-0.845259
0.650000	0.200	-0.846140
0.653333	0.200	-0.847511
0.656667	0.200	-0.849141
0.660000	0.200	-0.851161
0.663333	0.200	-0.853807
0.666667	0.200	-0.857129
0.670000	0.200	-0.860873
0.673333	0.200	-0.864566
0.676667	0.200	-0.867774
0.680000	0.200	-0.870175
0.683333	0.200	-0.871445
0.686667	0.200	-0.871368
0.690000	0.200	-0.870194
0.693333	0.200	-0.868710
0.696667	0.200	-0.867638
0.700000	0.200	-0.867303
0.703333	0.200	-0.867883
0.706667	0.200	-0.869236
0.710000	0.200	-0.870698
0.713333	0.200	-0.871620
0.716667	0.200	-0.871859
0.720000	0.200	-0.871626
0.723333	0.200	-0.871336
0.726667	0.200	-0.871655
0.730000	0.200	-0.873058
0.733333	0.200	-0.875239
0.736667	0.200	-0.877383
0.740000	0.200	-0.879165
0.743333	0.200	-0.880968
0.746667	0.200	-0.883190
0.750000	0.200	-0.885984
0.753333	0.200	-0.889306
0.756667	0.200	-0.892661
0.760000	0.200	-0.895276
0.763333	0.200	-0.896793
0.766667	0.200	-0.897478
0.770000	0.200	-0.897717
0.773333	0.200	-0.897636
0.776667	0.200	-0.897247
0.780000	0.200	-0.896755
0.783333	0.200	-0.896563
0.786667	0.200	-0.897045
0.790000	0.200	-0.898358
0.793333	0.200	-0.900302
0.796667	0.200	-0.902410
0.800000	0.200	-0.904170
0.803333	0.200	-0.905261
0.806667	0.200	-0.905884
0.810000	0.200	-0.906520
0.813333	0.200	-0.907321
0.816667	0.200	-0.908325
0.820000	0.200	-0.909939
0.823333	0.200	-0.912615
0.826667	0.200	-0.916337
0.830000	0.200	-0.920622
0.833333	0.200	-0.924821
0.836667	0.200	-0.928674
0.840000	0.200	-0.932831
0.843333	0.200	-0.938293
0.846667	0.200	-0.945023
0.850000	0.200	-0.951576
0.853333	0.200	-0.956165
0.856667	0.200	-0.957528
0.860000	0.200	-0.954996
0.863333	0.200	-0.948611
0.866667	0.200	-0.939193
0.870000	0.200	-0.927481
0.873333	0.200	-0.912081
0.876667	0.200	-0.887066
0.880000	0.200	-0.841425
0.883333	0.200	-0.762509
0.886667	0.200	-0.642891
0.890000	0.200	-0.486536
0.893333	0.200	-0.309277
0.896667	0.200	-0.132466
0.900000	0.200	0.025435
0.903333	0.200	0.153251
0.906667	0.200	0.246187
0.910000	0.200	0.303033
0.913333	0.200	0.324705
0.916667	0.200	0.314453
0.920000	0.200	0.278038
0.923333	0.200	0.222394
0.926667	0.200	0.153476
0.930000	0.200	0.075424
0.933333	0.200	-0.008127
0.936667	0.200	-0.092116
0.940000	0.200	-0.169105
0.943333	0.200	-0.229848
0.946667	0.200	-0.265273
0.950000	0.200	-0.269407
0.953333	0.200	-0.241941
0.956667	0.200	-0.188881
0.960000	0.200	-0.121575
0.963333	0.200	-0.054936
0.966667	0.200	-0.004228
0.970000	0.200	0.019253
0.973333	0.200	0.011254
0.976667	0.200	-0.025095
0.980000	0.200	-0.081531
0.983333	0.200	-0.147983
0.986667	0.200	-0.215423
0.990000	0.200	-0.277816
0.993333	0.200	-0.332613
0.996667	0.200	-0.379890
1.000000	0.200	-0.421391
1.003333	0.200	-0.459538
1.006667	0.200	-0.496181
1.010000	0.200	-0.532025
1.013333	0.200	-0.566675
1.016667	0.200	-0.598861
1.020000	0.200	-0.627041
1.023333	0.200	-0.650078
1.026667	0.200	-0.667625
1.030000	0.200	-0.680186
1.033333	0.200	-0.688605
1.036667	0.200	-0.693479
1.040000	0.200	-0.695259
1.043333	0.200	-0.694570
1.046667	0.200	-0.691917
1.050000	0.200	-0.686889
1.053333	0.200	-0.677572
1.056667	0.200	-0.660331
1.060000	0.200	-0.629248
1.063333	0.200	-0.574352
1.066667	0.200	-0.477365
1.070000	0.200	-0.304556
1.073333	0.200	0.002294
1.076667	0.200	0.536403
1.080000	0.200	1.435642
1.083333	0.200	2.883234
1.086667	0.200	5.087723
1.090000	0.200	8.233810
1.093333	0.200	12.409374
1.096667	0.200	17.532922
1.100000	0.200	23.315995
1.103333	0.200	29.287149
1.106667	0.200	34.878480
1.110000	0.200	39.545888
1.113333	0.200	42.879474
1.116667	0.200	44.669212
1.120000	0.200	44.913776
1.123333	0.200	43.781716
1.126667	0.200	41.546998
1.130000	0.200	38.522987
1.133333	0.200	35.010629
1.136667	0.200	31.266676
1.140000	0.200	27.491494
1.143333	0.200	23.831159
1.146667	0.200	20.386133
1.150000	0.200	17.220969
1.153333	0.200	14.372403
1.156667	0.200	11.855346
1.160000	0.200	9.668111
1.163333	0.200	7.797343
1.166667	0.200	6.221566
1.170000	0.200	4.913254
1.173333	0.200	3.840741
1.176667	0.200	2.970387
1.180000	0.200	2.268505
1.183333	0.200	1.703111
1.186667	0.200	1.245745
1.190000	0.200	0.872918
1.193333	0.200	0.566880
1.196667	0.200	0.315927
1.200000	0.200	0.114547
1.203333	0.200	-0.036898
1.206667	0.200	-0.133299
1.210000	0.200	-0.166504
1.213333	0.200	-0.128584
1.216667	0.200	-0.017341
1.220000	0.200	0.158324
1.223333	0.200	0.376090
1.226667	0.200	0.602178
1.230000	0.200	0.797509
1.233333	0.200	0.926197
1.236667	0.200	0.964048
1.240000	0.200	0.904479
1.243333	0.200	0.759027
1.246667	0.200	0.552610
1.250000	0.200	0.316284
1.253333	0.200	0.079754
1.256667	0.200	-0.134395
1.260000	0.200	-0.313198
1.263333	0.200	-0.452815
1.266667	0.200	-0.556315
1.270000	0.200	-0.630322
1.273333	0.200	-0.681273
1.276667	0.200	-0.713437
1.280000	0.200	-0.729316
1.283333	0.200	-0.729975
1.286667	0.200	-0.714736
1.290000	0.200	-0.682317
1.293333	0.200	-0.633089
1.296667	0.200	-0.570615
1.300000	0.200	-0.502233
1.303333	0.200	-0.438643
1.306667	0.200	-0.391745
1.310000	0.200	-0.370848
1.313333	0.200	-0.379009
1.316667	0.200	-0.411496
1.320000	0.200	-0.456648
1.323333	0.200	-0.498544
1.326667	0.200	-0.521443
1.330000	0.200	-0.514875
1.333333	0.200	-0.476618
1.336667	0.200	-0.412219
1.340000	0.200	-0.332236
1.343333	0.200	-0.248757
1.346667	0.200	-0.172455
1.350000	0.200	-0.111137
1.353333	0.200	-0.069511
1.356667	0.200	-0.049223
1.360000	0.200	-0.049111
1.363333	0.200	-0.066065
1.366667	0.200	-0.095876
1.370000	0.200	-0.133587
1.373333	0.200	-0.174162
1.376667	0.200	-0.213909
1.380000	0.200	-0.251491
1.383333	0.200	-0.287430
1.386667	0.200	-0.322698
1.390000	0.200	-0.357876
1.393333	0.200	-0.393173
1.396667	0.200	-0.428625
1.400000	0.200	-0.464356
1.403333	0.200	-0.501038
1.406667	0.200	-0.539415
1.410000	0.200	-0.579076
1.413333	0.200	-0.618636
1.416667	0.200	-0.657006
1.420000	0.200	-0.693789
1.423333	0.200	-0.728725
1.426667	0.200	-0.761267
1.430000	0.200	-0.790739
1.433333	0.200	-0.816768
1.436667	0.200	-0.839540
1.440000	0.200	-0.859596
1.443333	0.200	-0.877432
1.446667	0.200	-0.893174
1.450000	0.200	-0.906532
1.453333	0.200	-0.917427
1.456667	0.200	-0.926446
1.460000	0.200	-0.934212
1.463333	0.200	-0.940775
1.466667	0.200	-0.945915
1.470000	0.200	-0.949486
1.473333	0.200	-0.951425
1.476667	0.200	-0.951921
1.480000	0.200	-0.951663
1.483333	0.200	-0.951623
1.486667	0.200	-0.952462
1.490000	0.200	-0.954149
1.493333	0.200	-0.956090
1.496667	0.200	-0.957453
1.500000	0.200	-0.957577
1.503333	0.200	-0.956576
1.506667	0.200	-0.955403
1.510000	0.200	-0.954803
1.513333	0.200	-0.954346
1.516667	0.200	-0.952860
1.520000	0.200	-0.949585
1.523333	0.200	-0.944644
1.526667	0.200	-0.938820
1.530000	0.200	-0.933252
1.533333	0.200	-0.929033
1.536667	0.200	-0.926632
1.540000	0.200	-0.925692
1.543333	0.200	-0.925327
1.546667	0.200	-0.924408
1.550000	0.200	-0.921955
1.553333	0.200	-0.917725
1.556667	0.200	-0.912055
1.560000	0.200	-0.905112
1.563333	0.200	-0.896856
1.566667	0.200	-0.887461
1.570000	0.200	-0.877256
1.573333	0.200	-0.866431
1.576667	0.200	-0.855044
1.580000	0.200	-0.843343
1.583333	0.200	-0.831950
1.586667	0.200	-0.821641
1.590000	0.200	-0.813435
1.593333	0.200	-0.808685
1.596667	0.200	-0.808345
1.600000	0.200	-0.812315
1.603333	0.200	-0.819628
1.606667	0.200	-0.828965
1.610000	0.200	-0.839131
1.613333	0.200	-0.849560
1.616667	0.200	-0.860424
1.620000	0.200	-0.871857
1.623333	0.200	-0.883326
1.626667	0.200	-0.894365
1.630000	0.200	-0.905059
1.633333	0.200	-0.915154
1.636667	0.200	-0.923621
1.640000	0.200	-0.929620
1.643333	0.200	-0.933586
1.646667	0.200	-0.937130
1.650000	0.200	-0.941658
1.653333	0.200	-0.947152
1.656667	0.200	-0.952513
1.660000	0.200	-0.956625
1.663333	0.200	-0.958929
1.666667	0.200	-0.959699
1.670000	0.200	-0.959908
1.673333	0.200	-0.960474
1.676667	0.200	-0.961645
1.680000	0.200	-0.963037
1.683333	0.200	-0.963971
1.686667	0.200	-0.963802
1.690000	0.200	-0.962384
1.693333	0.200	-0.960250
1.696667	0.200	-0.958251
1.700000	0.200	-0.957135
1.703333	0.200	-0.957121
1.706667	0.200	-0.957728
1.710000	0.200	-0.958055
1.713333	0.200	-0.957321
1.716667	0.200	-0.955445
1.720000	0.200	-0.952988
1.723333	0.200	-0.950567
1.726667	0.200	-0.948748
1.730000	0.200	-0.948026
1.733333	0.200	-0.948360
1.736667	0.200	-0.949137
1.740000	0.200	-0.949533
1.743333	0.200	-0.948801
1.746667	0.200	-0.946962
1.750000	0.200	-0.945335
1.753333	0.200	-0.945596
1.756667	0.200	-0.948204
1.760000	0.200	-0.952234
1.763333	0.200	-0.956550
1.766667	0.200	-0.960602
1.770000	0.200	-0.964340
1.773333	0.200	-0.967854
1.776667	0.200	-0.971012
1.780000	0.200	-0.973317
1.783333	0.200	-0.974101
1.786667	0.200	-0.972981
1.790000	0.200	-0.970347
1.793333	0.200	-0.967388
1.796667	0.200	-0.965285
1.800000	0.200	-0.964371
1.803333	0.200	-0.964189
1.806667	0.200	-0.964095
1.810000	0.200	-0.963549
1.813333	0.200	-0.961996
1.816667	0.200	-0.958874
1.820000	0.200	-0.954115
1.823333	0.200	-0.948679
1.826667	0.200	-0.944007
1.830000	0.200	-0.940694
1.833333	0.200	-0.938071
1.836667	0.200	-0.934840
1.840000	0.200	-0.929752
1.843333	0.200	-0.922346
1.846667	0.200	-0.913184
1.850000	0.200	-0.902831
1.853333	0.200	-0.890807
1.856667	0.200	-0.875839
1.860000	0.200	-0.856897
1.863333	0.200	-0.833845
1.866667	0.200	-0.807116
1.870000	0.200	-0.776887
1.873333	0.200	-0.742988
1.876667	0.200	-0.705894
1.880000	0.200	-0.667330
1.883333	0.200	-0.629559
1.886667	0.200	-0.594646
1.890000	0.200	-0.564671
1.893333	0.200	-0.541729
1.896667	0.200	-0.527303
1.900000	0.200	-0.522089
1.903333	0.200	-0.526300
1.906667	0.200	-0.539714
1.910000	0.200	-0.561759
1.913333	0.200	-0.591891
1.916667	0.200	-0.629237
1.920000	0.200	-0.671700
1.923333	0.200	-0.716281
1.926667	0.200	-0.760161
1.930000	0.200	-0.800928
1.933333	0.200	-0.836606
1.936667	0.200	-0.866196
1.940000	0.200	-0.889772
1.943333	0.200	-0.908056
1.946667	0.200	-0.922290
1.950000	0.200	-0.933806
1.953333	0.200	-0.943364
1.956667	0.200	-0.951302
1.960000	0.200	-0.958135
1.963333	0.200	-0.964414
1.966667	0.200	-0.970170
1.970000	0.200	-0.975140
1.973333	0.200	-0.979224
1.976667	0.200	-0.982187
1.980000	0.200	-0.983707
1.983333	0.200	-0.984091
1.986667	0.200	-0.984019
1.990000	0.200	-0.983651
1.993333	0.200	-0.982665
1.996667	0.200	-0.980703
2.000000	0.200	-0.977338
2.003333	0.200	-0.972055
2.006667	0.200	-0.964541
2.010000	0.200	-0.954602
2.013333	0.200	-0.941890
2.016667	0.200	-0.926203
2.020000	0.200	-0.907817
2.023333	0.200	-0.887363
2.026667	0.200	-0.865891
2.030000	0.200	-0.845154
2.033333	0.200	-0.827176
2.036667	0.200	-0.813189
2.040000	0.200	-0.803315
2.043333	0.200	-0.797119
2.046667	0.200	-0.793954
2.050000	0.200	-0.793317
2.053333	0.200	-0.795445
2.056667	0.200	-0.801286
2.060000	0.200	-0.811653
2.063333	0.200	-0.826321
2.066667	0.200	-0.843836
2.070000	0.200	-0.862211
2.073333	0.200	-0.879941
2.076667	0.200	-0.896498
2.080000	0.200	-0.911888
2.083333	0.200	-0.925839
2.086667	0.200	-0.937645
2.090000	0.200	-0.946841
2.093333	0.200	-0.953899
2.096667	0.200	-0.959914
2.100000	0.200	-0.965572
2.103333	0.200	-0.970762
2.106667	0.200	-0.975230
2.110000	0.200	-0.979052
2.113333	0.200	-0.982084
2.116667	0.200	-0.983788
2.120000	0.200	-0.984108
2.123333	0.200	-0.983652
2.126667	0.200	-0.983066
2.130000	0.200	-0.982674
2.133333	0.200	-0.982350
2.136667	0.200	-0.981822
2.140000	0.200	-0.981188
2.143333	0.200	-0.980625
2.146667	0.200	-0.979998
2.150000	0.200	-0.979250
2.153333	0.200	-0.978717
2.156667	0.200	-0.978758
2.160000	0.200	-0.979372
2.163333	0.200	-0.980240
2.166667	0.200	-0.980947
2.170000	0.200	-0.981409
2.173333	0.200	-0.981973
2.176667	0.200	-0.982678
2.180000	0.200	-0.982957
2.183333	0.200	-0.982410
2.186667	0.200	-0.981230
2.190000	0.200	-0.979782
2.193333	0.200	-0.978300
2.196667	0.200	-0.976962
2.200000	0.200	-0.976089
2.203333	0.200	-0.975905
2.206667	0.200	-0.976072
2.210000	0.200	-0.976004
2.213333	0.200	-0.975384
2.216667	0.200	-0.974231
2.220000	0.200	-0.972728
2.223333	0.200	-0.970926
2.226667	0.200	-0.968912
2.230000	0.200	-0.967050
2.233333	0.200	-0.965739
2.236667	0.200	-0.965264
2.240000	0.200	-0.965722
2.243333	0.200	-0.966797
2.246667	0.200	-0.967672
2.250000	0.200	-0.967563
2.253333	0.200	-0.966469
2.256667	0.200	-0.964937
2.260000	0.200	-0.963360
2.263333	0.200	-0.961880
2.266667	0.200	-0.960439
2.270000	0.200	-0.958952
2.273333	0.200	-0.957612
2.276667	0.200	-0.956737
2.280000	0.200	-0.956468
2.283333	0.200	-0.956640
2.286667	0.200	-0.956875
2.290000	0.200	-0.957028
2.293333	0.200	-0.957355
2.296667	0.200	-0.957928
2.300000	0.200	-0.958205
2.303333	0.200	-0.957570
2.306667	0.200	-0.955869
2.310000	0.200	-0.952925
2.313333	0.200	-0.948088
2.316667	0.200	-0.940758
2.320000	0.200	-0.931065
2.323333	0.200	-0.919797
2.326667	0.200	-0.907937
2.330000	0.200	-0.896463
2.333333	0.200	-0.886285
2.336667	0.200	-0.878137
2.340000	0.200	-0.872497
2.343333	0.200	-0.869493
2.346667	0.200	-0.868926
2.350000	0.200	-0.870480
2.353333	0.200	-0.873803
2.356667	0.200	-0.878479
2.360000	0.200	-0.884008
2.363333	0.200	-0.889630
2.366667	0.200	-0.894365
2.370000	0.200	-0.897542
2.373333	0.200	-0.899167
2.376667	0.200	-0.899844
2.380000	0.200	-0.900601
2.383333	0.200	-0.902408
2.386667	0.200	-0.905497
2.390000	0.200	-0.909324
2.393333	0.200	-0.913179
2.396667	0.200	-0.916550
2.400000	0.200	-0.919137
2.403333	0.200	-0.921081
2.406667	0.200	-0.922988
2.410000	0.200	-0.925069
2.413333	0.200	-0.926728
2.416667	0.200	-0.927504
2.420000	0.200	-0.927618
2.423333	0.200	-0.927600
2.426667	0.200	-0.928106
2.430000	0.200	-0.929592
2.433333	0.200	-0.931781
2.436667	0.200	-0.933688
2.440000	0.200	-0.934296
2.443333	0.200	-0.933583
2.446667	0.200	-0.932702
2.450000	0.200	-0.932572
2.453333	0.200	-0.932656
2.456667	0.200	-0.931501
2.460000	0.200	-0.928093
2.463333	0.200	-0.922727
2.466667	0.200	-0.916906
2.470000	0.200	-0.912147
2.473333	0.200	-0.908646
2.476667	0.200	-0.905192
2.480000	0.200	-0.900261
2.483333	0.200	-0.893131
2.486667	0.200	-0.884288
2.490000	0.200	-0.875002
2.493333	0.200	-0.866521
2.496667	0.200	-0.859554
2.500000	0.200	-0.854120
2.503333	0.200	-0.849684
2.506667	0.200	-0.845743
2.510000	0.200	-0.842483
2.513333	0.200	-0.840613
2.516667	0.200	-0.840430
2.520000	0.200	-0.841627
2.523333	0.200	-0.844048
2.526667	0.200	-0.847966
2.530000	0.200	-0.853664
2.533333	0.200	-0.860965
2.536667	0.200	-0.869400
2.540000	0.200	-0.878543
2.543333	0.200	-0.887462
2.546667	0.200	-0.894785
2.550000	0.200	-0.900038
2.553333	0.200	-0.903756
2.556667	0.200	-0.906291
2.560000	0.200	-0.907560
2.563333	0.200	-0.907587
2.566667	0.200	-0.906765
2.570000	0.200	-0.905756
2.573333	0.200	-0.904958
2.576667	0.200	-0.904320
2.580000	0.200	-0.904011
2.583333	0.200	-0.904520
2.586667	0.200	-0.905976
2.590000	0.200	-0.907859
2.593333	0.200	-0.909046
2.596667	0.200	-0.908367
2.600000	0.200	-0.905730
2.603333	0.200	-0.902399
2.606667	0.200	-0.900008
2.610000	0.200	-0.899444
2.613333	0.200	-0.900353
2.616667	0.200	-0.901616
2.620000	0.200	-0.902493
2.623333	0.200	-0.903042
2.626667	0.200	-0.903405
2.630000	0.200	-0.903317
2.633333	0.200	-0.902307
2.636667	0.200	-0.899977
2.640000	0.200	-0.896433
2.643333	0.200	-0.892537
2.646667	0.200	-0.889492
2.650000	0.200	-0.888104
2.653333	0.200	-0.888059
2.656667	0.200	-0.888085
2.660000	0.200	-0.887348
2.663333	0.200	-0.886189
2.666667	0.200	-0.885411
2.670000	0.200	-0.885704
2.673333	0.200	-0.887395
2.676667	0.200	-0.889945
2.680000	0.200	-0.892094
2.683333	0.200	-0.892874
2.686667	0.200	-0.892481
2.690000	0.200	-0.891912
2.693333	0.200	-0.891657
2.696667	0.200	-0.891440
2.700000	0.200	-0.891148
2.703333	0.200	-0.890971
2.706667	0.200	-0.890623
2.710000	0.200	-0.889409
2.713333	0.200	-0.887303
2.716667	0.200	-0.885302
2.720000	0.200	-0.884421
2.723333	0.200	-0.884736
2.726667	0.200	-0.885403
2.730000	0.200	-0.885505
2.733333	0.200	-0.884903
2.736667	0.200	-0.884097
2.740000	0.200	-0.883634
2.743333	0.200	-0.883885
2.746667	0.200	-0.884779
2.750000	0.200	-0.885748
2.753333	0.200	-0.886298
2.756667	0.200	-0.886366
2.760000	0.200	-0.886189
2.763333	0.200	-0.886058
2.766667	0.200	-0.886261
2.770000	0.200	-0.887103
2.773333	0.200	-0.888519
2.776667	0.200	-0.889798
2.780000	0.200	-0.890162
2.783333	0.200	-0.889368
2.786667	0.200	-0.887580
2.790000	0.200	-0.885250
2.793333	0.200	-0.883114
2.796667	0.200	-0.881802
2.800000	0.200	-0.881299
2.803333	0.200	-0.880908
2.806667	0.200	-0.879836
2.810000	0.200	-0.877834
2.813333	0.200	-0.875349
2.816667	0.200	-0.873188
2.820000	0.200	-0.872053
2.823333	0.200	-0.872025
2.826667	0.200	-0.872392
2.830000	0.200	-0.872456
2.833333	0.200	-0.872187
2.836667	0.200	-0.871585
2.840000	0.200	-0.870256
2.843333	0.200	-0.867956
2.846667	0.200	-0.865056
2.850000	0.200	-0.862433
2.853333	0.200	-0.860790
2.856667	0.200	-0.860109
2.860000	0.200	-0.860028
2.863333	0.200	-0.860507
2.866667	0.200	-0.861664
2.870000	0.200	-0.863028
2.873333	0.200	-0.863565
2.876667	0.200	-0.862863
