File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/315.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20171013_HMP_C61_ISO_P1_GA2
Injection Number	23
Position	GA2
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Unknown
Status	Finished
Injection Date	10/13/2017
Injection Time	6:40:03 PM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.081968
Signal Max.	169.965789
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.230000	0.200	-0.579303
0.233333	0.200	-0.588132
0.236667	0.200	-0.597027
0.240000	0.200	-0.604760
0.243333	0.200	-0.610549
0.246667	0.200	-0.614608
0.250000	0.200	-0.618049
0.253333	0.200	-0.622314
0.256667	0.200	-0.628151
0.260000	0.200	-0.635121
0.263333	0.200	-0.642232
0.266667	0.200	-0.648752
0.270000	0.200	-0.654495
0.273333	0.200	-0.659622
0.276667	0.200	-0.664269
0.280000	0.200	-0.668486
0.283333	0.200	-0.672372
0.286667	0.200	-0.676210
0.290000	0.200	-0.680528
0.293333	0.200	-0.685813
0.296667	0.200	-0.692010
0.300000	0.200	-0.698512
0.303333	0.200	-0.704819
0.306667	0.200	-0.710913
0.310000	0.200	-0.716876
0.313333	0.200	-0.722659
0.316667	0.200	-0.728249
0.320000	0.200	-0.733656
0.323333	0.200	-0.738835
0.326667	0.200	-0.743751
0.330000	0.200	-0.748412
0.333333	0.200	-0.752906
0.336667	0.200	-0.757550
0.340000	0.200	-0.762888
0.343333	0.200	-0.769198
0.346667	0.200	-0.775946
0.350000	0.200	-0.782130
0.353333	0.200	-0.787179
0.356667	0.200	-0.791150
0.360000	0.200	-0.794302
0.363333	0.200	-0.796834
0.366667	0.200	-0.799063
0.370000	0.200	-0.801390
0.373333	0.200	-0.803994
0.376667	0.200	-0.807033
0.380000	0.200	-0.810866
0.383333	0.200	-0.815505
0.386667	0.200	-0.820209
0.390000	0.200	-0.823993
0.393333	0.200	-0.826532
0.396667	0.200	-0.828587
0.400000	0.200	-0.831435
0.403333	0.200	-0.835606
0.406667	0.200	-0.840402
0.410000	0.200	-0.844811
0.413333	0.200	-0.848421
0.416667	0.200	-0.851476
0.420000	0.200	-0.854493
0.423333	0.200	-0.857698
0.426667	0.200	-0.860730
0.430000	0.200	-0.863262
0.433333	0.200	-0.865686
0.436667	0.200	-0.868764
0.440000	0.200	-0.872826
0.443333	0.200	-0.877411
0.446667	0.200	-0.881711
0.450000	0.200	-0.885371
0.453333	0.200	-0.888508
0.456667	0.200	-0.891139
0.460000	0.200	-0.893204
0.463333	0.200	-0.894850
0.466667	0.200	-0.896423
0.470000	0.200	-0.898481
0.473333	0.200	-0.901648
0.476667	0.200	-0.906103
0.480000	0.200	-0.911306
0.483333	0.200	-0.916249
0.486667	0.200	-0.920177
0.490000	0.200	-0.923092
0.493333	0.200	-0.925315
0.496667	0.200	-0.926989
0.500000	0.200	-0.928217
0.503333	0.200	-0.929238
0.506667	0.200	-0.930383
0.510000	0.200	-0.931959
0.513333	0.200	-0.934164
0.516667	0.200	-0.936788
0.520000	0.200	-0.939059
0.523333	0.200	-0.940354
0.526667	0.200	-0.940947
0.530000	0.200	-0.941753
0.533333	0.200	-0.943254
0.536667	0.200	-0.944948
0.540000	0.200	-0.946272
0.543333	0.200	-0.947545
0.546667	0.200	-0.949418
0.550000	0.200	-0.951895
0.553333	0.200	-0.954402
0.556667	0.200	-0.956445
0.560000	0.200	-0.957944
0.563333	0.200	-0.959403
0.566667	0.200	-0.961606
0.570000	0.200	-0.964793
0.573333	0.200	-0.968287
0.576667	0.200	-0.971047
0.580000	0.200	-0.972556
0.583333	0.200	-0.973131
0.586667	0.200	-0.973394
0.590000	0.200	-0.973779
0.593333	0.200	-0.974605
0.596667	0.200	-0.976233
0.600000	0.200	-0.978897
0.603333	0.200	-0.982608
0.606667	0.200	-0.987052
0.610000	0.200	-0.991421
0.613333	0.200	-0.994751
0.616667	0.200	-0.996634
0.620000	0.200	-0.997468
0.623333	0.200	-0.998107
0.626667	0.200	-0.999150
0.630000	0.200	-1.000357
0.633333	0.200	-1.001099
0.636667	0.200	-1.001309
0.640000	0.200	-1.001472
0.643333	0.200	-1.002064
0.646667	0.200	-1.003241
0.650000	0.200	-1.004740
0.653333	0.200	-1.006095
0.656667	0.200	-1.006929
0.660000	0.200	-1.007289
0.663333	0.200	-1.007779
0.666667	0.200	-1.009167
0.670000	0.200	-1.011947
0.673333	0.200	-1.016032
0.676667	0.200	-1.020784
0.680000	0.200	-1.025389
0.683333	0.200	-1.028943
0.686667	0.200	-1.030599
0.690000	0.200	-1.030214
0.693333	0.200	-1.028560
0.696667	0.200	-1.026669
0.700000	0.200	-1.025359
0.703333	0.200	-1.025298
0.706667	0.200	-1.026714
0.710000	0.200	-1.028939
0.713333	0.200	-1.030892
0.716667	0.200	-1.032150
0.720000	0.200	-1.033224
0.723333	0.200	-1.034775
0.726667	0.200	-1.036895
0.730000	0.200	-1.039140
0.733333	0.200	-1.040770
0.736667	0.200	-1.041198
0.740000	0.200	-1.040530
0.743333	0.200	-1.039425
0.746667	0.200	-1.038656
0.750000	0.200	-1.038714
0.753333	0.200	-1.039575
0.756667	0.200	-1.041062
0.760000	0.200	-1.043199
0.763333	0.200	-1.045939
0.766667	0.200	-1.048800
0.770000	0.200	-1.051104
0.773333	0.200	-1.052572
0.776667	0.200	-1.053531
0.780000	0.200	-1.054472
0.783333	0.200	-1.055433
0.786667	0.200	-1.056011
0.790000	0.200	-1.056206
0.793333	0.200	-1.056800
0.796667	0.200	-1.058607
0.800000	0.200	-1.061623
0.803333	0.200	-1.064850
0.806667	0.200	-1.066998
0.810000	0.200	-1.067596
0.813333	0.200	-1.067093
0.816667	0.200	-1.066182
0.820000	0.200	-1.065557
0.823333	0.200	-1.065711
0.826667	0.200	-1.066737
0.830000	0.200	-1.068612
0.833333	0.200	-1.071260
0.836667	0.200	-1.074144
0.840000	0.200	-1.076423
0.843333	0.200	-1.077916
0.846667	0.200	-1.079293
0.850000	0.200	-1.080921
0.853333	0.200	-1.081968
0.856667	0.200	-1.080511
0.860000	0.200	-1.073549
0.863333	0.200	-1.056720
0.866667	0.200	-1.025109
0.870000	0.200	-0.975156
0.873333	0.200	-0.905594
0.876667	0.200	-0.816706
0.880000	0.200	-0.708167
0.883333	0.200	-0.573130
0.886667	0.200	-0.382024
0.890000	0.200	-0.054777
0.893333	0.200	0.554127
0.896667	0.200	1.613426
0.900000	0.200	3.204131
0.903333	0.200	5.207560
0.906667	0.200	7.299405
0.910000	0.200	9.081942
0.913333	0.200	10.262027
0.916667	0.200	10.750175
0.920000	0.200	10.639454
0.923333	0.200	10.115746
0.926667	0.200	9.371583
0.930000	0.200	8.557803
0.933333	0.200	7.766777
0.936667	0.200	7.031840
0.940000	0.200	6.339627
0.943333	0.200	5.655856
0.946667	0.200	4.954924
0.950000	0.200	4.238428
0.953333	0.200	3.535352
0.956667	0.200	2.888081
0.960000	0.200	2.335282
0.963333	0.200	1.900973
0.966667	0.200	1.592457
0.970000	0.200	1.404859
0.973333	0.200	1.327114
0.976667	0.200	1.344777
0.980000	0.200	1.439523
0.983333	0.200	1.587935
0.986667	0.200	1.762426
0.990000	0.200	1.935626
0.993333	0.200	2.086422
0.996667	0.200	2.204248
1.000000	0.200	2.289822
1.003333	0.200	2.352820
1.006667	0.200	2.408331
1.010000	0.200	2.473612
1.013333	0.200	2.564765
1.016667	0.200	2.692203
1.020000	0.200	2.855073
1.023333	0.200	3.036870
1.026667	0.200	3.206497
1.030000	0.200	3.326776
1.033333	0.200	3.367086
1.036667	0.200	3.314416
1.040000	0.200	3.178113
1.043333	0.200	2.986590
1.046667	0.200	2.778530
1.050000	0.200	2.593581
1.053333	0.200	2.466652
1.056667	0.200	2.426195
1.060000	0.200	2.494182
1.063333	0.200	2.686017
1.066667	0.200	3.009681
1.070000	0.200	3.464317
1.073333	0.200	4.038390
1.076667	0.200	4.707974
1.080000	0.200	5.436550
1.083333	0.200	6.176290
1.086667	0.200	6.871151
1.090000	0.200	7.465440
1.093333	0.200	7.918980
1.096667	0.200	8.223496
1.100000	0.200	8.412842
1.103333	0.200	8.559676
1.106667	0.200	8.754441
1.110000	0.200	9.072273
1.113333	0.200	9.542190
1.116667	0.200	10.133385
1.120000	0.200	10.766010
1.123333	0.200	11.342267
1.126667	0.200	11.782209
1.130000	0.200	12.045325
1.133333	0.200	12.128991
1.136667	0.200	12.049656
1.140000	0.200	11.820724
1.143333	0.200	11.439933
1.146667	0.200	10.892477
1.150000	0.200	10.167314
1.153333	0.200	9.276014
1.156667	0.200	8.262310
1.160000	0.200	7.197369
1.163333	0.200	6.163687
1.166667	0.200	5.234822
1.170000	0.200	4.458980
1.173333	0.200	3.852221
1.176667	0.200	3.401837
1.180000	0.200	3.075901
1.183333	0.200	2.834593
1.186667	0.200	2.640765
1.190000	0.200	2.467907
1.193333	0.200	2.304170
1.196667	0.200	2.152493
1.200000	0.200	2.028476
1.203333	0.200	1.956990
1.206667	0.200	1.966140
1.210000	0.200	2.077717
1.213333	0.200	2.296144
1.216667	0.200	2.600180
1.220000	0.200	2.941972
1.223333	0.200	3.255718
1.226667	0.200	3.474361
1.230000	0.200	3.548995
1.233333	0.200	3.463536
1.236667	0.200	3.239159
1.240000	0.200	2.928105
1.243333	0.200	2.600145
1.246667	0.200	2.325962
1.250000	0.200	2.161026
1.253333	0.200	2.132885
1.256667	0.200	2.235401
1.260000	0.200	2.433737
1.263333	0.200	2.681638
1.266667	0.200	2.947599
1.270000	0.200	3.242130
1.273333	0.200	3.640516
1.276667	0.200	4.295573
1.280000	0.200	5.417460
1.283333	0.200	7.187627
1.286667	0.200	9.618035
1.290000	0.200	12.440706
1.293333	0.200	15.128504
1.296667	0.200	17.069486
1.300000	0.200	17.806941
1.303333	0.200	17.209878
1.306667	0.200	15.490199
1.310000	0.200	13.082480
1.313333	0.200	10.470571
1.316667	0.200	8.046044
1.320000	0.200	6.040347
1.323333	0.200	4.527409
1.326667	0.200	3.468486
1.330000	0.200	2.767940
1.333333	0.200	2.318963
1.336667	0.200	2.030878
1.340000	0.200	1.839201
1.343333	0.200	1.704519
1.346667	0.200	1.606234
1.350000	0.200	1.535353
1.353333	0.200	1.488716
1.356667	0.200	1.465262
1.360000	0.200	1.463642
1.363333	0.200	1.481202
1.366667	0.200	1.514826
1.370000	0.200	1.562176
1.373333	0.200	1.621282
1.376667	0.200	1.689047
1.380000	0.200	1.760766
1.383333	0.200	1.831033
1.386667	0.200	1.894744
1.390000	0.200	1.947277
1.393333	0.200	1.984209
1.396667	0.200	2.001335
1.400000	0.200	1.995212
1.403333	0.200	1.963959
1.406667	0.200	1.907654
1.410000	0.200	1.827908
1.413333	0.200	1.727349
1.416667	0.200	1.609896
1.420000	0.200	1.481081
1.423333	0.200	1.347324
1.426667	0.200	1.214494
1.430000	0.200	1.086817
1.433333	0.200	0.966996
1.436667	0.200	0.856992
1.440000	0.200	0.758104
1.443333	0.200	0.670632
1.446667	0.200	0.594578
1.450000	0.200	0.531045
1.453333	0.200	0.482550
1.456667	0.200	0.451774
1.460000	0.200	0.440131
1.463333	0.200	0.447001
1.466667	0.200	0.469638
1.470000	0.200	0.503824
1.473333	0.200	0.545000
1.476667	0.200	0.589427
1.480000	0.200	0.635238
1.483333	0.200	0.682846
1.486667	0.200	0.734176
1.490000	0.200	0.791586
1.493333	0.200	0.857395
1.496667	0.200	0.933413
1.500000	0.200	1.020333
1.503333	0.200	1.117521
1.506667	0.200	1.222749
1.510000	0.200	1.331559
1.513333	0.200	1.437314
1.516667	0.200	1.532434
1.520000	0.200	1.609821
1.523333	0.200	1.664286
1.526667	0.200	1.693809
1.530000	0.200	1.699351
1.533333	0.200	1.684091
1.536667	0.200	1.653485
1.540000	0.200	1.614465
1.543333	0.200	1.573126
1.546667	0.200	1.533505
1.550000	0.200	1.498071
1.553333	0.200	1.467863
1.556667	0.200	1.441805
1.560000	0.200	1.416451
1.563333	0.200	1.386806
1.566667	0.200	1.347628
1.570000	0.200	1.294386
1.573333	0.200	1.223974
1.576667	0.200	1.135413
1.580000	0.200	1.030091
1.583333	0.200	0.911286
1.586667	0.200	0.783155
1.590000	0.200	0.650092
1.593333	0.200	0.516591
1.596667	0.200	0.386740
1.600000	0.200	0.263705
1.603333	0.200	0.149888
1.606667	0.200	0.046993
1.610000	0.200	-0.044157
1.613333	0.200	-0.123619
1.616667	0.200	-0.192211
1.620000	0.200	-0.251319
1.623333	0.200	-0.302473
1.626667	0.200	-0.346751
1.630000	0.200	-0.384690
1.633333	0.200	-0.416810
1.636667	0.200	-0.443776
1.640000	0.200	-0.466059
1.643333	0.200	-0.483652
1.646667	0.200	-0.496054
1.650000	0.200	-0.502892
1.653333	0.200	-0.504574
1.656667	0.200	-0.501948
1.660000	0.200	-0.495589
1.663333	0.200	-0.485663
1.666667	0.200	-0.472085
1.670000	0.200	-0.454477
1.673333	0.200	-0.432079
1.676667	0.200	-0.404152
1.680000	0.200	-0.370363
1.683333	0.200	-0.330513
1.686667	0.200	-0.284546
1.690000	0.200	-0.232623
1.693333	0.200	-0.174953
1.696667	0.200	-0.112142
1.700000	0.200	-0.045418
1.703333	0.200	0.023889
1.706667	0.200	0.094628
1.710000	0.200	0.165591
1.713333	0.200	0.235285
1.716667	0.200	0.301703
1.720000	0.200	0.362194
1.723333	0.200	0.414211
1.726667	0.200	0.456294
1.730000	0.200	0.487639
1.733333	0.200	0.507188
1.736667	0.200	0.514050
1.740000	0.200	0.508202
1.743333	0.200	0.490230
1.746667	0.200	0.460969
1.750000	0.200	0.421060
1.753333	0.200	0.370273
1.756667	0.200	0.308299
1.760000	0.200	0.236442
1.763333	0.200	0.157658
1.766667	0.200	0.075402
1.770000	0.200	-0.006603
1.773333	0.200	-0.083312
1.776667	0.200	-0.146954
1.780000	0.200	-0.185677
1.783333	0.200	-0.182360
1.786667	0.200	-0.114810
1.790000	0.200	0.041343
1.793333	0.200	0.306967
1.796667	0.200	0.691963
1.800000	0.200	1.188129
1.803333	0.200	1.765297
1.806667	0.200	2.374009
1.810000	0.200	2.955504
1.813333	0.200	3.454652
1.816667	0.200	3.830235
1.820000	0.200	4.060170
1.823333	0.200	4.141973
1.826667	0.200	4.089324
1.830000	0.200	3.926107
1.833333	0.200	3.680554
1.836667	0.200	3.381611
1.840000	0.200	3.056511
1.843333	0.200	2.728064
1.846667	0.200	2.413290
1.850000	0.200	2.124945
1.853333	0.200	1.873862
1.856667	0.200	1.669695
1.860000	0.200	1.519879
1.863333	0.200	1.427776
1.866667	0.200	1.391582
1.870000	0.200	1.404677
1.873333	0.200	1.456296
1.876667	0.200	1.532032
1.880000	0.200	1.614751
1.883333	0.200	1.686242
1.886667	0.200	1.729563
1.890000	0.200	1.731188
1.893333	0.200	1.682449
1.896667	0.200	1.580864
1.900000	0.200	1.430546
1.903333	0.200	1.240572
1.906667	0.200	1.022438
1.910000	0.200	0.788389
1.913333	0.200	0.550783
1.916667	0.200	0.321218
1.920000	0.200	0.109102
1.923333	0.200	-0.079265
1.926667	0.200	-0.240897
1.930000	0.200	-0.375905
1.933333	0.200	-0.486591
1.936667	0.200	-0.576145
1.940000	0.200	-0.647768
1.943333	0.200	-0.704205
1.946667	0.200	-0.747435
1.950000	0.200	-0.778561
1.953333	0.200	-0.797533
1.956667	0.200	-0.802235
1.960000	0.200	-0.787498
1.963333	0.200	-0.744891
1.966667	0.200	-0.662322
1.970000	0.200	-0.522212
1.973333	0.200	-0.299393
1.976667	0.200	0.039730
1.980000	0.200	0.536426
1.983333	0.200	1.237398
1.986667	0.200	2.191050
1.990000	0.200	3.441267
1.993333	0.200	5.017972
1.996667	0.200	6.927113
2.000000	0.200	9.142931
2.003333	0.200	11.602740
2.006667	0.200	14.205575
2.010000	0.200	16.817138
2.013333	0.200	19.281195
2.016667	0.200	21.435947
2.020000	0.200	23.132857
2.023333	0.200	24.254240
2.026667	0.200	24.727099
2.030000	0.200	24.531827
2.033333	0.200	23.703683
2.036667	0.200	22.326455
2.040000	0.200	20.520068
2.043333	0.200	18.424066
2.046667	0.200	16.179885
2.050000	0.200	13.916075
2.053333	0.200	11.738602
2.056667	0.200	9.725671
2.060000	0.200	7.926550
2.063333	0.200	6.364120
2.066667	0.200	5.039676
2.070000	0.200	3.938777
2.073333	0.200	3.037306
2.076667	0.200	2.306476
2.080000	0.200	1.716825
2.083333	0.200	1.241604
2.086667	0.200	0.858567
2.090000	0.200	0.549650
2.093333	0.200	0.299845
2.096667	0.200	0.096671
2.100000	0.200	-0.069907
2.103333	0.200	-0.207626
2.106667	0.200	-0.321926
2.110000	0.200	-0.416317
2.113333	0.200	-0.493539
2.116667	0.200	-0.556437
2.120000	0.200	-0.607938
2.123333	0.200	-0.650511
2.126667	0.200	-0.685670
2.130000	0.200	-0.714316
2.133333	0.200	-0.737578
2.136667	0.200	-0.756769
2.140000	0.200	-0.772754
2.143333	0.200	-0.785868
2.146667	0.200	-0.796430
2.150000	0.200	-0.804963
2.153333	0.200	-0.811625
2.156667	0.200	-0.815958
2.160000	0.200	-0.817600
2.163333	0.200	-0.816929
2.166667	0.200	-0.814896
2.170000	0.200	-0.812362
2.173333	0.200	-0.809687
2.176667	0.200	-0.806840
2.180000	0.200	-0.803849
2.183333	0.200	-0.800907
2.186667	0.200	-0.797905
2.190000	0.200	-0.794687
2.193333	0.200	-0.791523
2.196667	0.200	-0.788367
2.200000	0.200	-0.784353
2.203333	0.200	-0.778385
2.206667	0.200	-0.769379
2.210000	0.200	-0.755901
2.213333	0.200	-0.735853
2.216667	0.200	-0.706189
2.220000	0.200	-0.661990
2.223333	0.200	-0.594167
2.226667	0.200	-0.485835
2.230000	0.200	-0.308850
2.233333	0.200	-0.024322
2.236667	0.200	0.408871
2.240000	0.200	1.018727
2.243333	0.200	1.804634
2.246667	0.200	2.727994
2.250000	0.200	3.710835
2.253333	0.200	4.642167
2.256667	0.200	5.393598
2.260000	0.200	5.846081
2.263333	0.200	5.923200
2.266667	0.200	5.617139
2.270000	0.200	4.993702
2.273333	0.200	4.173415
2.276667	0.200	3.297627
2.280000	0.200	2.494481
2.283333	0.200	1.856827
2.286667	0.200	1.435615
2.290000	0.200	1.245332
2.293333	0.200	1.276042
2.296667	0.200	1.506000
2.300000	0.200	1.910163
2.303333	0.200	2.464286
2.306667	0.200	3.146074
2.310000	0.200	3.934018
2.313333	0.200	4.805691
2.316667	0.200	5.736986
2.320000	0.200	6.701941
2.323333	0.200	7.673190
2.326667	0.200	8.623023
2.330000	0.200	9.524321
2.333333	0.200	10.351808
2.336667	0.200	11.083738
2.340000	0.200	11.703261
2.343333	0.200	12.198916
2.346667	0.200	12.564236
2.350000	0.200	12.797253
2.353333	0.200	12.900312
2.356667	0.200	12.879807
2.360000	0.200	12.745873
2.363333	0.200	12.511743
2.366667	0.200	12.192276
2.370000	0.200	11.802722
2.373333	0.200	11.358500
2.376667	0.200	10.874764
2.380000	0.200	10.365410
2.383333	0.200	9.842524
2.386667	0.200	9.316300
2.390000	0.200	8.795347
2.393333	0.200	8.287249
2.396667	0.200	7.798859
2.400000	0.200	7.336503
2.403333	0.200	6.905822
2.406667	0.200	6.510913
2.410000	0.200	6.153747
2.413333	0.200	5.834648
2.416667	0.200	5.553148
2.420000	0.200	5.308507
2.423333	0.200	5.099995
2.426667	0.200	4.926847
2.430000	0.200	4.787669
2.433333	0.200	4.680003
2.436667	0.200	4.601196
2.440000	0.200	4.549734
2.443333	0.200	4.525312
2.446667	0.200	4.527876
2.450000	0.200	4.557197
2.453333	0.200	4.613483
2.456667	0.200	4.697859
2.460000	0.200	4.811546
2.463333	0.200	4.954894
2.466667	0.200	5.127521
2.470000	0.200	5.328799
2.473333	0.200	5.557965
2.476667	0.200	5.813823
2.480000	0.200	6.093979
2.483333	0.200	6.393927
2.486667	0.200	6.706534
2.490000	0.200	7.021858
2.493333	0.200	7.327193
2.496667	0.200	7.607766
2.500000	0.200	7.847698
2.503333	0.200	8.031110
2.506667	0.200	8.144231
2.510000	0.200	8.177827
2.513333	0.200	8.128627
2.516667	0.200	7.999404
2.520000	0.200	7.797796
2.523333	0.200	7.534619
2.526667	0.200	7.222733
2.530000	0.200	6.876253
2.533333	0.200	6.509301
2.536667	0.200	6.134265
2.540000	0.200	5.760243
2.543333	0.200	5.392405
2.546667	0.200	5.032410
2.550000	0.200	4.679478
2.553333	0.200	4.331402
2.556667	0.200	3.985601
2.560000	0.200	3.640827
2.563333	0.200	3.298096
2.566667	0.200	2.959714
2.570000	0.200	2.628448
2.573333	0.200	2.307922
2.576667	0.200	2.002865
2.580000	0.200	1.718520
2.583333	0.200	1.459442
2.586667	0.200	1.228566
2.590000	0.200	1.027145
2.593333	0.200	0.854955
2.596667	0.200	0.710126
2.600000	0.200	0.589207
2.603333	0.200	0.488057
2.606667	0.200	0.402737
2.610000	0.200	0.330017
2.613333	0.200	0.267643
2.616667	0.200	0.213889
2.620000	0.200	0.166849
2.623333	0.200	0.124779
2.626667	0.200	0.087004
2.630000	0.200	0.054022
2.633333	0.200	0.026992
2.636667	0.200	0.007464
2.640000	0.200	-0.002932
2.643333	0.200	-0.003267
2.646667	0.200	0.006258
2.650000	0.200	0.024528
2.653333	0.200	0.049619
2.656667	0.200	0.078702
2.660000	0.200	0.108059
2.663333	0.200	0.133442
2.666667	0.200	0.151002
2.670000	0.200	0.157893
2.673333	0.200	0.152194
2.676667	0.200	0.133102
2.680000	0.200	0.101238
2.683333	0.200	0.058593
2.686667	0.200	0.008273
2.690000	0.200	-0.046020
2.693333	0.200	-0.100708
2.696667	0.200	-0.152932
2.700000	0.200	-0.200627
2.703333	0.200	-0.242075
2.706667	0.200	-0.275826
2.710000	0.200	-0.301416
2.713333	0.200	-0.319868
2.716667	0.200	-0.333180
2.720000	0.200	-0.343572
2.723333	0.200	-0.353130
2.726667	0.200	-0.363494
2.730000	0.200	-0.375573
2.733333	0.200	-0.389439
2.736667	0.200	-0.404551
2.740000	0.200	-0.420214
2.743333	0.200	-0.435881
2.746667	0.200	-0.451242
2.750000	0.200	-0.466126
2.753333	0.200	-0.480041
2.756667	0.200	-0.492053
2.760000	0.200	-0.501351
2.763333	0.200	-0.507792
2.766667	0.200	-0.511848
2.770000	0.200	-0.514216
2.773333	0.200	-0.515684
2.776667	0.200	-0.517039
2.780000	0.200	-0.518842
2.783333	0.200	-0.521455
2.786667	0.200	-0.525191
2.790000	0.200	-0.530411
2.793333	0.200	-0.537677
2.796667	0.200	-0.547481
2.800000	0.200	-0.559519
2.803333	0.200	-0.572647
2.806667	0.200	-0.585873
2.810000	0.200	-0.598981
2.813333	0.200	-0.612127
2.816667	0.200	-0.625379
2.820000	0.200	-0.638676
2.823333	0.200	-0.652054
2.826667	0.200	-0.665837
2.830000	0.200	-0.680322
2.833333	0.200	-0.695178
2.836667	0.200	-0.709405
2.840000	0.200	-0.722037
2.843333	0.200	-0.732741
2.846667	0.200	-0.741588
2.850000	0.200	-0.748506
2.853333	0.200	-0.752941
2.856667	0.200	-0.754234
2.860000	0.200	-0.752706
2.863333	0.200	-0.749540
2.866667	0.200	-0.744917
2.870000	0.200	-0.737289
2.873333	0.200	-0.725010
2.876667	0.200	-0.707660
2.880000	0.200	-0.685752
2.883333	0.200	-0.660353
2.886667	0.200	-0.633156
2.890000	0.200	-0.606120
2.893333	0.200	-0.581031
2.896667	0.200	-0.559528
2.900000	0.200	-0.542925
2.903333	0.200	-0.531681
2.906667	0.200	-0.525445
2.910000	0.200	-0.523405
2.913333	0.200	-0.524120
2.916667	0.200	-0.525617
2.920000	0.200	-0.526167
2.923333	0.200	-0.524718
2.926667	0.200	-0.520915
2.930000	0.200	-0.515295
2.933333	0.200	-0.509173
2.936667	0.200	-0.503880
2.940000	0.200	-0.500493
2.943333	0.200	-0.500201
2.946667	0.200	-0.503779
2.950000	0.200	-0.510681
2.953333	0.200	-0.519525
2.956667	0.200	-0.529291
2.960000	0.200	-0.539793
