File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/689.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20171013_HMP_C61_ISO_P1_GA5
Injection Number	26
Position	GA5
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Unknown
Status	Finished
Injection Date	10/13/2017
Injection Time	7:15:02 PM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.877413
Signal Max.	331.775186
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.210000	0.200	-0.465755
0.213333	0.200	-0.474234
0.216667	0.200	-0.483262
0.220000	0.200	-0.491894
0.223333	0.200	-0.498972
0.226667	0.200	-0.503979
0.230000	0.200	-0.507419
0.233333	0.200	-0.510368
0.236667	0.200	-0.513727
0.240000	0.200	-0.517832
0.243333	0.200	-0.522584
0.246667	0.200	-0.527824
0.250000	0.200	-0.533489
0.253333	0.200	-0.539425
0.256667	0.200	-0.545205
0.260000	0.200	-0.550291
0.263333	0.200	-0.554441
0.266667	0.200	-0.557777
0.270000	0.200	-0.560533
0.273333	0.200	-0.563020
0.276667	0.200	-0.565585
0.280000	0.200	-0.568379
0.283333	0.200	-0.571365
0.286667	0.200	-0.574775
0.290000	0.200	-0.579124
0.293333	0.200	-0.584371
0.296667	0.200	-0.589635
0.300000	0.200	-0.593968
0.303333	0.200	-0.597059
0.306667	0.200	-0.599538
0.310000	0.200	-0.602629
0.313333	0.200	-0.606873
0.316667	0.200	-0.611448
0.320000	0.200	-0.615047
0.323333	0.200	-0.617137
0.326667	0.200	-0.618476
0.330000	0.200	-0.620473
0.333333	0.200	-0.624102
0.336667	0.200	-0.629401
0.340000	0.200	-0.635484
0.343333	0.200	-0.641009
0.346667	0.200	-0.645089
0.350000	0.200	-0.647825
0.353333	0.200	-0.650037
0.356667	0.200	-0.652514
0.360000	0.200	-0.655564
0.363333	0.200	-0.659226
0.366667	0.200	-0.663339
0.370000	0.200	-0.667509
0.373333	0.200	-0.671596
0.376667	0.200	-0.675748
0.380000	0.200	-0.679691
0.383333	0.200	-0.682762
0.386667	0.200	-0.684532
0.390000	0.200	-0.685075
0.393333	0.200	-0.685046
0.396667	0.200	-0.685422
0.400000	0.200	-0.686979
0.403333	0.200	-0.690112
0.406667	0.200	-0.694592
0.410000	0.200	-0.699308
0.413333	0.200	-0.702876
0.416667	0.200	-0.704587
0.420000	0.200	-0.704776
0.423333	0.200	-0.704524
0.426667	0.200	-0.704710
0.430000	0.200	-0.705325
0.433333	0.200	-0.706064
0.436667	0.200	-0.707119
0.440000	0.200	-0.708825
0.443333	0.200	-0.711190
0.446667	0.200	-0.714120
0.450000	0.200	-0.717421
0.453333	0.200	-0.720638
0.456667	0.200	-0.723457
0.460000	0.200	-0.726115
0.463333	0.200	-0.729106
0.466667	0.200	-0.732586
0.470000	0.200	-0.736043
0.473333	0.200	-0.738537
0.476667	0.200	-0.739729
0.480000	0.200	-0.740380
0.483333	0.200	-0.741298
0.486667	0.200	-0.742594
0.490000	0.200	-0.744260
0.493333	0.200	-0.746334
0.496667	0.200	-0.748422
0.500000	0.200	-0.749987
0.503333	0.200	-0.751072
0.506667	0.200	-0.752335
0.510000	0.200	-0.754571
0.513333	0.200	-0.758209
0.516667	0.200	-0.762918
0.520000	0.200	-0.767557
0.523333	0.200	-0.770709
0.526667	0.200	-0.771655
0.530000	0.200	-0.770744
0.533333	0.200	-0.768820
0.536667	0.200	-0.766739
0.540000	0.200	-0.765256
0.543333	0.200	-0.765043
0.546667	0.200	-0.766594
0.550000	0.200	-0.769761
0.553333	0.200	-0.773701
0.556667	0.200	-0.777567
0.560000	0.200	-0.780858
0.563333	0.200	-0.783379
0.566667	0.200	-0.785425
0.570000	0.200	-0.787356
0.573333	0.200	-0.788859
0.576667	0.200	-0.789551
0.580000	0.200	-0.789938
0.583333	0.200	-0.791001
0.586667	0.200	-0.793288
0.590000	0.200	-0.796567
0.593333	0.200	-0.799826
0.596667	0.200	-0.801853
0.600000	0.200	-0.802166
0.603333	0.200	-0.801060
0.606667	0.200	-0.798990
0.610000	0.200	-0.796470
0.613333	0.200	-0.794408
0.616667	0.200	-0.793853
0.620000	0.200	-0.795183
0.623333	0.200	-0.797968
0.626667	0.200	-0.801724
0.630000	0.200	-0.806226
0.633333	0.200	-0.810866
0.636667	0.200	-0.814486
0.640000	0.200	-0.816357
0.643333	0.200	-0.816677
0.646667	0.200	-0.815927
0.650000	0.200	-0.814696
0.653333	0.200	-0.814101
0.656667	0.200	-0.815243
0.660000	0.200	-0.818111
0.663333	0.200	-0.821640
0.666667	0.200	-0.824728
0.670000	0.200	-0.826834
0.673333	0.200	-0.828048
0.676667	0.200	-0.828955
0.680000	0.200	-0.830076
0.683333	0.200	-0.831406
0.686667	0.200	-0.832789
0.690000	0.200	-0.834373
0.693333	0.200	-0.836276
0.696667	0.200	-0.838137
0.700000	0.200	-0.839486
0.703333	0.200	-0.840356
0.706667	0.200	-0.841044
0.710000	0.200	-0.841663
0.713333	0.200	-0.842222
0.716667	0.200	-0.842628
0.720000	0.200	-0.842546
0.723333	0.200	-0.841823
0.726667	0.200	-0.840809
0.730000	0.200	-0.839832
0.733333	0.200	-0.838882
0.736667	0.200	-0.838142
0.740000	0.200	-0.838179
0.743333	0.200	-0.839208
0.746667	0.200	-0.840577
0.750000	0.200	-0.841481
0.753333	0.200	-0.841994
0.756667	0.200	-0.842876
0.760000	0.200	-0.844593
0.763333	0.200	-0.846634
0.766667	0.200	-0.847705
0.770000	0.200	-0.846936
0.773333	0.200	-0.844796
0.776667	0.200	-0.842624
0.780000	0.200	-0.841492
0.783333	0.200	-0.841652
0.786667	0.200	-0.842822
0.790000	0.200	-0.844394
0.793333	0.200	-0.845768
0.796667	0.200	-0.847038
0.800000	0.200	-0.848561
0.803333	0.200	-0.849992
0.806667	0.200	-0.850649
0.810000	0.200	-0.850347
0.813333	0.200	-0.849408
0.816667	0.200	-0.848322
0.820000	0.200	-0.847595
0.823333	0.200	-0.847679
0.826667	0.200	-0.848902
0.830000	0.200	-0.851481
0.833333	0.200	-0.855444
0.836667	0.200	-0.860436
0.840000	0.200	-0.865815
0.843333	0.200	-0.870906
0.846667	0.200	-0.874992
0.850000	0.200	-0.877413
0.853333	0.200	-0.877392
0.856667	0.200	-0.872976
0.860000	0.200	-0.860266
0.863333	0.200	-0.834042
0.866667	0.200	-0.789586
0.870000	0.200	-0.724510
0.873333	0.200	-0.638941
0.876667	0.200	-0.533686
0.880000	0.200	-0.408037
0.883333	0.200	-0.258157
0.886667	0.200	-0.074214
0.890000	0.200	0.167400
0.893333	0.200	0.517497
0.896667	0.200	1.061548
0.900000	0.200	1.901611
0.903333	0.200	3.112163
0.906667	0.200	4.700818
0.910000	0.200	6.605609
0.913333	0.200	8.720199
0.916667	0.200	10.907298
0.920000	0.200	12.991920
0.923333	0.200	14.789684
0.926667	0.200	16.211951
0.930000	0.200	17.369687
0.933333	0.200	18.532592
0.936667	0.200	19.915362
0.940000	0.200	21.442078
0.943333	0.200	22.695809
0.946667	0.200	23.125108
0.950000	0.200	22.358055
0.953333	0.200	20.393203
0.956667	0.200	17.569273
0.960000	0.200	14.388690
0.963333	0.200	11.326780
0.966667	0.200	8.712479
0.970000	0.200	6.697361
0.973333	0.200	5.286404
0.976667	0.200	4.394450
0.980000	0.200	3.900833
0.983333	0.200	3.686658
0.986667	0.200	3.651826
0.990000	0.200	3.718146
0.993333	0.200	3.827260
0.996667	0.200	3.938770
1.000000	0.200	4.029315
1.003333	0.200	4.090855
1.006667	0.200	4.126627
1.010000	0.200	4.145027
1.013333	0.200	4.154053
1.016667	0.200	4.158937
1.020000	0.200	4.162101
1.023333	0.200	4.162545
1.026667	0.200	4.154039
1.030000	0.200	4.124428
1.033333	0.200	4.058821
1.036667	0.200	3.946746
1.040000	0.200	3.788834
1.043333	0.200	3.598482
1.046667	0.200	3.398492
1.050000	0.200	3.215448
1.053333	0.200	3.073724
1.056667	0.200	2.990768
1.060000	0.200	2.976019
1.063333	0.200	3.033769
1.066667	0.200	3.168023
1.070000	0.200	3.387652
1.073333	0.200	3.710221
1.076667	0.200	4.162692
1.080000	0.200	4.776791
1.083333	0.200	5.576424
1.086667	0.200	6.558305
1.090000	0.200	7.674234
1.093333	0.200	8.826393
1.096667	0.200	9.882513
1.100000	0.200	10.710290
1.103333	0.200	11.222753
1.106667	0.200	11.420636
1.110000	0.200	11.417407
1.113333	0.200	11.436017
1.116667	0.200	11.771084
1.120000	0.200	12.716575
1.123333	0.200	14.470013
1.126667	0.200	17.039153
1.130000	0.200	20.188577
1.133333	0.200	23.461015
1.136667	0.200	26.282437
1.140000	0.200	28.120281
1.143333	0.200	28.635234
1.146667	0.200	27.768006
1.150000	0.200	25.736180
1.153333	0.200	22.959252
1.156667	0.200	19.952470
1.160000	0.200	17.224935
1.163333	0.200	15.197253
1.166667	0.200	14.137141
1.170000	0.200	14.110974
1.173333	0.200	14.960937
1.176667	0.200	16.326973
1.180000	0.200	17.726806
1.183333	0.200	18.681592
1.186667	0.200	18.845987
1.190000	0.200	18.094131
1.193333	0.200	16.533286
1.196667	0.200	14.450451
1.200000	0.200	12.224217
1.203333	0.200	10.238693
1.206667	0.200	8.819913
1.210000	0.200	8.194682
1.213333	0.200	8.461066
1.216667	0.200	9.563998
1.220000	0.200	11.284900
1.223333	0.200	13.264060
1.226667	0.200	15.067362
1.230000	0.200	16.287833
1.233333	0.200	16.649639
1.236667	0.200	16.074879
1.240000	0.200	14.688168
1.243333	0.200	12.761513
1.246667	0.200	10.626987
1.250000	0.200	8.592378
1.253333	0.200	6.884241
1.256667	0.200	5.626925
1.260000	0.200	4.855565
1.263333	0.200	4.558948
1.266667	0.200	4.744925
1.270000	0.200	5.506084
1.273333	0.200	7.057227
1.276667	0.200	9.730419
1.280000	0.200	13.905814
1.283333	0.200	19.832160
1.286667	0.200	27.347603
1.290000	0.200	35.655169
1.293333	0.200	43.371851
1.296667	0.200	48.929973
1.300000	0.200	51.154878
1.303333	0.200	49.699129
1.306667	0.200	45.108758
1.310000	0.200	38.535842
1.313333	0.200	31.294080
1.316667	0.200	24.476166
1.320000	0.200	18.755205
1.323333	0.200	14.374684
1.326667	0.200	11.258800
1.330000	0.200	9.160803
1.333333	0.200	7.789913
1.336667	0.200	6.890948
1.340000	0.200	6.277333
1.343333	0.200	5.831773
1.346667	0.200	5.490802
1.350000	0.200	5.225286
1.353333	0.200	5.024048
1.356667	0.200	4.882995
1.360000	0.200	4.798995
1.363333	0.200	4.767527
1.366667	0.200	4.782868
1.370000	0.200	4.838676
1.373333	0.200	4.927890
1.376667	0.200	5.042754
1.380000	0.200	5.175340
1.383333	0.200	5.317362
1.386667	0.200	5.459404
1.390000	0.200	5.591038
1.393333	0.200	5.701745
1.396667	0.200	5.781936
1.400000	0.200	5.823828
1.403333	0.200	5.822026
1.406667	0.200	5.774293
1.410000	0.200	5.682184
1.413333	0.200	5.550530
1.416667	0.200	5.386017
1.420000	0.200	5.196361
1.423333	0.200	4.990401
1.426667	0.200	4.778278
1.430000	0.200	4.571226
1.433333	0.200	4.381185
1.436667	0.200	4.220526
1.440000	0.200	4.102282
1.443333	0.200	4.041306
1.446667	0.200	4.055930
1.450000	0.200	4.168776
1.453333	0.200	4.406372
1.456667	0.200	4.797720
1.460000	0.200	5.370889
1.463333	0.200	6.147330
1.466667	0.200	7.135047
1.470000	0.200	8.322151
1.473333	0.200	9.672950
1.476667	0.200	11.128413
1.480000	0.200	12.611148
1.483333	0.200	14.033900
1.486667	0.200	15.309727
1.490000	0.200	16.361942
1.493333	0.200	17.132231
1.496667	0.200	17.585661
1.500000	0.200	17.711797
1.503333	0.200	17.522190
1.506667	0.200	17.046122
1.510000	0.200	16.326264
1.513333	0.200	15.414606
1.516667	0.200	14.368447
1.520000	0.200	13.245897
1.523333	0.200	12.101209
1.526667	0.200	10.981082
1.530000	0.200	9.922687
1.533333	0.200	8.953235
1.536667	0.200	8.090155
1.540000	0.200	7.341666
1.543333	0.200	6.708243
1.546667	0.200	6.184666
1.550000	0.200	5.761711
1.553333	0.200	5.427208
1.556667	0.200	5.166806
1.560000	0.200	4.964708
1.563333	0.200	4.804448
1.566667	0.200	4.669428
1.570000	0.200	4.543235
1.573333	0.200	4.410513
1.576667	0.200	4.258677
1.580000	0.200	4.079310
1.583333	0.200	3.868445
1.586667	0.200	3.626576
1.590000	0.200	3.358113
1.593333	0.200	3.069801
1.596667	0.200	2.769735
1.600000	0.200	2.467158
1.603333	0.200	2.171529
1.606667	0.200	1.891408
1.610000	0.200	1.633892
1.613333	0.200	1.403820
1.616667	0.200	1.203222
1.620000	0.200	1.032157
1.623333	0.200	0.889908
1.626667	0.200	0.775111
1.630000	0.200	0.685209
1.633333	0.200	0.616527
1.636667	0.200	0.565608
1.640000	0.200	0.530164
1.643333	0.200	0.508300
1.646667	0.200	0.497586
1.650000	0.200	0.495029
1.653333	0.200	0.497669
1.656667	0.200	0.503292
1.660000	0.200	0.510300
1.663333	0.200	0.517411
1.666667	0.200	0.524104
1.670000	0.200	0.530494
1.673333	0.200	0.536608
1.676667	0.200	0.542361
1.680000	0.200	0.548248
1.683333	0.200	0.556060
1.686667	0.200	0.568852
1.690000	0.200	0.590241
1.693333	0.200	0.624057
1.696667	0.200	0.674605
1.700000	0.200	0.747027
1.703333	0.200	0.847160
1.706667	0.200	0.980649
1.710000	0.200	1.151864
1.713333	0.200	1.363203
1.716667	0.200	1.614620
1.720000	0.200	1.903718
1.723333	0.200	2.226356
1.726667	0.200	2.576368
1.730000	0.200	2.944485
1.733333	0.200	3.318282
1.736667	0.200	3.683592
1.740000	0.200	4.026307
1.743333	0.200	4.333566
1.746667	0.200	4.594383
1.750000	0.200	4.799949
1.753333	0.200	4.943703
1.756667	0.200	5.021848
1.760000	0.200	5.034454
1.763333	0.200	4.985880
1.766667	0.200	4.883848
1.770000	0.200	4.738162
1.773333	0.200	4.559688
1.776667	0.200	4.359333
1.780000	0.200	4.146985
1.783333	0.200	3.930751
1.786667	0.200	3.716731
1.790000	0.200	3.509270
1.793333	0.200	3.311532
1.796667	0.200	3.126010
1.800000	0.200	2.954585
1.803333	0.200	2.798749
1.806667	0.200	2.660116
1.810000	0.200	2.540378
1.813333	0.200	2.440852
1.816667	0.200	2.361850
1.820000	0.200	2.301718
1.823333	0.200	2.256536
1.826667	0.200	2.220923
1.830000	0.200	2.188528
1.833333	0.200	2.152242
1.836667	0.200	2.105629
1.840000	0.200	2.045398
1.843333	0.200	1.973131
1.846667	0.200	1.895247
1.850000	0.200	1.821962
1.853333	0.200	1.766197
1.856667	0.200	1.742375
1.860000	0.200	1.764860
1.863333	0.200	1.846336
1.866667	0.200	1.996078
1.870000	0.200	2.217672
1.873333	0.200	2.506636
1.876667	0.200	2.848909
1.880000	0.200	3.221106
1.883333	0.200	3.592845
1.886667	0.200	3.930186
1.890000	0.200	4.199555
1.893333	0.200	4.372410
1.896667	0.200	4.429465
1.900000	0.200	4.362843
1.903333	0.200	4.176353
1.906667	0.200	3.884721
1.910000	0.200	3.511437
1.913333	0.200	3.085049
1.916667	0.200	2.634987
1.920000	0.200	2.187992
1.923333	0.200	1.765493
1.926667	0.200	1.382274
1.930000	0.200	1.046564
1.933333	0.200	0.761019
1.936667	0.200	0.524268
1.940000	0.200	0.332700
1.943333	0.200	0.181749
1.946667	0.200	0.066434
1.950000	0.200	-0.018253
1.953333	0.200	-0.076458
1.956667	0.200	-0.109785
1.960000	0.200	-0.115593
1.963333	0.200	-0.085928
1.966667	0.200	-0.005826
1.970000	0.200	0.150278
1.973333	0.200	0.423058
1.976667	0.200	0.872293
1.980000	0.200	1.580340
1.983333	0.200	2.654456
1.986667	0.200	4.224608
1.990000	0.200	6.434060
1.993333	0.200	9.423121
1.996667	0.200	13.306878
2.000000	0.200	18.147822
2.003333	0.200	23.927496
2.006667	0.200	30.523834
2.010000	0.200	37.700520
2.013333	0.200	45.113680
2.016667	0.200	52.338318
2.020000	0.200	58.911766
2.023333	0.200	64.387655
2.026667	0.200	68.391146
2.030000	0.200	70.664699
2.033333	0.200	71.096232
2.036667	0.200	69.726102
2.040000	0.200	66.733393
2.043333	0.200	62.405053
2.046667	0.200	57.094436
2.050000	0.200	51.177414
2.053333	0.200	45.013230
2.056667	0.200	38.914609
2.060000	0.200	33.128997
2.063333	0.200	27.830552
2.066667	0.200	23.121363
2.070000	0.200	19.040132
2.073333	0.200	15.575780
2.076667	0.200	12.683035
2.080000	0.200	10.297147
2.083333	0.200	8.345653
2.086667	0.200	6.757049
2.090000	0.200	5.466484
2.093333	0.200	4.417931
2.096667	0.200	3.564204
2.100000	0.200	2.866758
2.103333	0.200	2.295267
2.106667	0.200	1.826298
2.110000	0.200	1.441262
2.113333	0.200	1.124723
2.116667	0.200	0.863927
2.120000	0.200	0.648702
2.123333	0.200	0.470892
2.126667	0.200	0.324150
2.130000	0.200	0.203891
2.133333	0.200	0.106334
2.136667	0.200	0.027476
2.140000	0.200	-0.036982
2.143333	0.200	-0.090836
2.146667	0.200	-0.136300
2.150000	0.200	-0.173856
2.153333	0.200	-0.203207
2.156667	0.200	-0.224180
2.160000	0.200	-0.237185
2.163333	0.200	-0.243488
2.166667	0.200	-0.244957
2.170000	0.200	-0.243104
2.173333	0.200	-0.238676
2.176667	0.200	-0.232309
2.180000	0.200	-0.224709
2.183333	0.200	-0.215854
2.186667	0.200	-0.205148
2.190000	0.200	-0.192824
2.193333	0.200	-0.180216
2.196667	0.200	-0.168465
2.200000	0.200	-0.157746
2.203333	0.200	-0.147477
2.206667	0.200	-0.136676
2.210000	0.200	-0.123951
2.213333	0.200	-0.106911
2.216667	0.200	-0.081453
2.220000	0.200	-0.041515
2.223333	0.200	0.021391
2.226667	0.200	0.119909
2.230000	0.200	0.273622
2.233333	0.200	0.511596
2.236667	0.200	0.872920
2.240000	0.200	1.402136
2.243333	0.200	2.136833
2.246667	0.200	3.089938
2.250000	0.200	4.233263
2.253333	0.200	5.487205
2.256667	0.200	6.719662
2.260000	0.200	7.760134
2.263333	0.200	8.435172
2.266667	0.200	8.619251
2.270000	0.200	8.278589
2.273333	0.200	7.484403
2.276667	0.200	6.389623
2.280000	0.200	5.182617
2.283333	0.200	4.039255
2.286667	0.200	3.090367
2.290000	0.200	2.410394
2.293333	0.200	2.023376
2.296667	0.200	1.918776
2.300000	0.200	2.069179
2.303333	0.200	2.443509
2.306667	0.200	3.013614
2.310000	0.200	3.755890
2.313333	0.200	4.649949
2.316667	0.200	5.675200
2.320000	0.200	6.807540
2.323333	0.200	8.018493
2.326667	0.200	9.276108
2.330000	0.200	10.545838
2.333333	0.200	11.791636
2.336667	0.200	12.978073
2.340000	0.200	14.072906
2.343333	0.200	15.049037
2.346667	0.200	15.884943
2.350000	0.200	16.564289
2.353333	0.200	17.076776
2.356667	0.200	17.418954
2.360000	0.200	17.593191
2.363333	0.200	17.606731
2.366667	0.200	17.471401
2.370000	0.200	17.202523
2.373333	0.200	16.817836
2.376667	0.200	16.336704
2.380000	0.200	15.778668
2.383333	0.200	15.162326
2.386667	0.200	14.505159
2.390000	0.200	13.823507
2.393333	0.200	13.132527
2.396667	0.200	12.445958
2.400000	0.200	11.775507
2.403333	0.200	11.130486
2.406667	0.200	10.517798
2.410000	0.200	9.942049
2.413333	0.200	9.406644
2.416667	0.200	8.915185
2.420000	0.200	8.471313
2.423333	0.200	8.077660
2.426667	0.200	7.735251
2.430000	0.200	7.443545
2.433333	0.200	7.201264
2.436667	0.200	7.007124
2.440000	0.200	6.859824
2.443333	0.200	6.757978
2.446667	0.200	6.700033
2.450000	0.200	6.684064
2.453333	0.200	6.708243
2.456667	0.200	6.772062
2.460000	0.200	6.876871
2.463333	0.200	7.024974
2.466667	0.200	7.218565
2.470000	0.200	7.459731
2.473333	0.200	7.751123
2.476667	0.200	8.096225
2.480000	0.200	8.498946
2.483333	0.200	8.962649
2.486667	0.200	9.489049
2.490000	0.200	10.077597
2.493333	0.200	10.724976
2.496667	0.200	11.424389
2.500000	0.200	12.165052
2.503333	0.200	12.931794
2.506667	0.200	13.704953
2.510000	0.200	14.461159
2.513333	0.200	15.174429
2.516667	0.200	15.816951
2.520000	0.200	16.360309
2.523333	0.200	16.777623
2.526667	0.200	17.045604
2.530000	0.200	17.145847
2.533333	0.200	17.066154
2.536667	0.200	16.802050
2.540000	0.200	16.357304
2.543333	0.200	15.742933
2.546667	0.200	14.976087
2.550000	0.200	14.079891
2.553333	0.200	13.082937
2.556667	0.200	12.017803
2.560000	0.200	10.918939
2.563333	0.200	9.819747
2.566667	0.200	8.750471
2.570000	0.200	7.737483
2.573333	0.200	6.802059
2.576667	0.200	5.958894
2.580000	0.200	5.215798
2.583333	0.200	4.574172
2.586667	0.200	4.029828
2.590000	0.200	3.574376
2.593333	0.200	3.197115
2.596667	0.200	2.886342
2.600000	0.200	2.629733
2.603333	0.200	2.415073
2.606667	0.200	2.231778
2.610000	0.200	2.071904
2.613333	0.200	1.929669
2.616667	0.200	1.800642
2.620000	0.200	1.681843
2.623333	0.200	1.571886
2.626667	0.200	1.470166
2.630000	0.200	1.376138
2.633333	0.200	1.289357
2.636667	0.200	1.209632
2.640000	0.200	1.136885
2.643333	0.200	1.071211
2.646667	0.200	1.013128
2.650000	0.200	0.963395
2.653333	0.200	0.922525
2.656667	0.200	0.890416
2.660000	0.200	0.866158
2.663333	0.200	0.848319
2.666667	0.200	0.835437
2.670000	0.200	0.826276
2.673333	0.200	0.819852
2.676667	0.200	0.814888
2.680000	0.200	0.809562
2.683333	0.200	0.802306
2.686667	0.200	0.792114
2.690000	0.200	0.778029
2.693333	0.200	0.759282
2.696667	0.200	0.735797
2.700000	0.200	0.708118
2.703333	0.200	0.677138
2.706667	0.200	0.644204
2.710000	0.200	0.611512
2.713333	0.200	0.582285
2.716667	0.200	0.560479
2.720000	0.200	0.549769
2.723333	0.200	0.552119
2.726667	0.200	0.567305
2.730000	0.200	0.593270
2.733333	0.200	0.626208
2.736667	0.200	0.661078
2.740000	0.200	0.692857
2.743333	0.200	0.717205
2.746667	0.200	0.730396
2.750000	0.200	0.729692
2.753333	0.200	0.714109
2.756667	0.200	0.684506
2.760000	0.200	0.643261
2.763333	0.200	0.594175
2.766667	0.200	0.541820
2.770000	0.200	0.490254
2.773333	0.200	0.442181
2.776667	0.200	0.398956
2.780000	0.200	0.360954
2.783333	0.200	0.327898
2.786667	0.200	0.299023
2.790000	0.200	0.273456
2.793333	0.200	0.250747
2.796667	0.200	0.230638
2.800000	0.200	0.212391
2.803333	0.200	0.194750
2.806667	0.200	0.176338
2.810000	0.200	0.156028
2.813333	0.200	0.133280
2.816667	0.200	0.108284
2.820000	0.200	0.081625
2.823333	0.200	0.053657
2.826667	0.200	0.024201
2.830000	0.200	-0.006977
2.833333	0.200	-0.039354
2.836667	0.200	-0.071277
2.840000	0.200	-0.100473
2.843333	0.200	-0.125550
2.846667	0.200	-0.146875
2.850000	0.200	-0.165239
2.853333	0.200	-0.180517
2.856667	0.200	-0.191995
2.860000	0.200	-0.198685
2.863333	0.200	-0.199334
2.866667	0.200	-0.192672
2.870000	0.200	-0.177550
2.873333	0.200	-0.153068
2.876667	0.200	-0.118639
2.880000	0.200	-0.074061
2.883333	0.200	-0.019811
2.886667	0.200	0.042908
2.890000	0.200	0.112310
2.893333	0.200	0.185729
2.896667	0.200	0.259247
2.900000	0.200	0.327937
2.903333	0.200	0.386659
2.906667	0.200	0.431045
2.910000	0.200	0.458327
2.913333	0.200	0.467849
2.916667	0.200	0.461027
2.920000	0.200	0.440924
2.923333	0.200	0.412088
2.926667	0.200	0.379950
2.930000	0.200	0.349181
2.933333	0.200	0.322438
2.936667	0.200	0.300484
2.940000	0.200	0.282740
2.943333	0.200	0.267797
2.946667	0.200	0.254106
2.950000	0.200	0.240432
2.953333	0.200	0.226090
2.956667	0.200	0.211127
2.960000	0.200	0.195766
2.963333	0.200	0.179644
2.966667	0.200	0.162169
2.970000	0.200	0.143318
2.973333	0.200	0.123688
2.976667	0.200	0.104451
2.980000	0.200	0.087664
2.983333	0.200	0.075989
2.986667	0.200	0.071847
2.990000	0.200	0.077096
