File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/708.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20171013_HMP_C61_ISO_P1_GA8
Injection Number	29
Position	GA8
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Unknown
Status	Finished
Injection Date	10/13/2017
Injection Time	7:50:01 PM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.882885
Signal Max.	252.483442
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.150000	0.200	-0.364615
0.153333	0.200	-0.369203
0.156667	0.200	-0.375089
0.160000	0.200	-0.381757
0.163333	0.200	-0.388723
0.166667	0.200	-0.396168
0.170000	0.200	-0.404551
0.173333	0.200	-0.413823
0.176667	0.200	-0.423292
0.180000	0.200	-0.431941
0.183333	0.200	-0.439016
0.186667	0.200	-0.444699
0.190000	0.200	-0.449755
0.193333	0.200	-0.454394
0.196667	0.200	-0.458200
0.200000	0.200	-0.461268
0.203333	0.200	-0.464546
0.206667	0.200	-0.468829
0.210000	0.200	-0.474160
0.213333	0.200	-0.480272
0.216667	0.200	-0.486954
0.220000	0.200	-0.494063
0.223333	0.200	-0.501218
0.226667	0.200	-0.507529
0.230000	0.200	-0.512445
0.233333	0.200	-0.516745
0.236667	0.200	-0.521514
0.240000	0.200	-0.526560
0.243333	0.200	-0.531101
0.246667	0.200	-0.535298
0.250000	0.200	-0.540035
0.253333	0.200	-0.545820
0.256667	0.200	-0.552275
0.260000	0.200	-0.558236
0.263333	0.200	-0.562629
0.266667	0.200	-0.565552
0.270000	0.200	-0.567987
0.273333	0.200	-0.570644
0.276667	0.200	-0.573830
0.280000	0.200	-0.578044
0.283333	0.200	-0.583767
0.286667	0.200	-0.590544
0.290000	0.200	-0.596613
0.293333	0.200	-0.600092
0.296667	0.200	-0.600808
0.300000	0.200	-0.600472
0.303333	0.200	-0.601010
0.306667	0.200	-0.603219
0.310000	0.200	-0.607075
0.313333	0.200	-0.612500
0.316667	0.200	-0.619204
0.320000	0.200	-0.626357
0.323333	0.200	-0.633027
0.326667	0.200	-0.638674
0.330000	0.200	-0.643058
0.333333	0.200	-0.645970
0.336667	0.200	-0.647263
0.340000	0.200	-0.647289
0.343333	0.200	-0.647110
0.346667	0.200	-0.647871
0.350000	0.200	-0.650106
0.353333	0.200	-0.653602
0.356667	0.200	-0.657655
0.360000	0.200	-0.661661
0.363333	0.200	-0.665430
0.366667	0.200	-0.668898
0.370000	0.200	-0.672009
0.373333	0.200	-0.674857
0.376667	0.200	-0.677544
0.380000	0.200	-0.680084
0.383333	0.200	-0.682475
0.386667	0.200	-0.684653
0.390000	0.200	-0.686608
0.393333	0.200	-0.688662
0.396667	0.200	-0.691190
0.400000	0.200	-0.693986
0.403333	0.200	-0.696650
0.406667	0.200	-0.699534
0.410000	0.200	-0.703439
0.413333	0.200	-0.708580
0.416667	0.200	-0.714184
0.420000	0.200	-0.718933
0.423333	0.200	-0.721976
0.426667	0.200	-0.723543
0.430000	0.200	-0.724508
0.433333	0.200	-0.725628
0.436667	0.200	-0.727235
0.440000	0.200	-0.729398
0.443333	0.200	-0.732087
0.446667	0.200	-0.735064
0.450000	0.200	-0.737928
0.453333	0.200	-0.740591
0.456667	0.200	-0.743400
0.460000	0.200	-0.746570
0.463333	0.200	-0.749753
0.466667	0.200	-0.752495
0.470000	0.200	-0.754910
0.473333	0.200	-0.757292
0.476667	0.200	-0.759336
0.480000	0.200	-0.760486
0.483333	0.200	-0.760806
0.486667	0.200	-0.761107
0.490000	0.200	-0.762133
0.493333	0.200	-0.763586
0.496667	0.200	-0.764329
0.500000	0.200	-0.763615
0.503333	0.200	-0.761900
0.506667	0.200	-0.760554
0.510000	0.200	-0.760703
0.513333	0.200	-0.762376
0.516667	0.200	-0.764827
0.520000	0.200	-0.767344
0.523333	0.200	-0.769770
0.526667	0.200	-0.772433
0.530000	0.200	-0.775375
0.533333	0.200	-0.777778
0.536667	0.200	-0.778923
0.540000	0.200	-0.779275
0.543333	0.200	-0.779736
0.546667	0.200	-0.780699
0.550000	0.200	-0.782223
0.553333	0.200	-0.784280
0.556667	0.200	-0.786749
0.560000	0.200	-0.789520
0.563333	0.200	-0.792445
0.566667	0.200	-0.795138
0.570000	0.200	-0.797157
0.573333	0.200	-0.798557
0.576667	0.200	-0.800017
0.580000	0.200	-0.802201
0.583333	0.200	-0.804890
0.586667	0.200	-0.807007
0.590000	0.200	-0.807732
0.593333	0.200	-0.807261
0.596667	0.200	-0.806594
0.600000	0.200	-0.806724
0.603333	0.200	-0.807809
0.606667	0.200	-0.809226
0.610000	0.200	-0.810378
0.613333	0.200	-0.811084
0.616667	0.200	-0.811307
0.620000	0.200	-0.811087
0.623333	0.200	-0.810921
0.626667	0.200	-0.811605
0.630000	0.200	-0.813296
0.633333	0.200	-0.815259
0.636667	0.200	-0.816843
0.640000	0.200	-0.818092
0.643333	0.200	-0.819391
0.646667	0.200	-0.820994
0.650000	0.200	-0.822848
0.653333	0.200	-0.824766
0.656667	0.200	-0.826764
0.660000	0.200	-0.828949
0.663333	0.200	-0.831331
0.666667	0.200	-0.834134
0.670000	0.200	-0.837728
0.673333	0.200	-0.841775
0.676667	0.200	-0.845164
0.680000	0.200	-0.847353
0.683333	0.200	-0.848873
0.686667	0.200	-0.849971
0.690000	0.200	-0.849896
0.693333	0.200	-0.848053
0.696667	0.200	-0.845038
0.700000	0.200	-0.842167
0.703333	0.200	-0.840512
0.706667	0.200	-0.840385
0.710000	0.200	-0.841343
0.713333	0.200	-0.842787
0.716667	0.200	-0.844348
0.720000	0.200	-0.845669
0.723333	0.200	-0.846547
0.726667	0.200	-0.847187
0.730000	0.200	-0.847973
0.733333	0.200	-0.849293
0.736667	0.200	-0.851312
0.740000	0.200	-0.853789
0.743333	0.200	-0.856399
0.746667	0.200	-0.858876
0.750000	0.200	-0.861040
0.753333	0.200	-0.863043
0.756667	0.200	-0.865113
0.760000	0.200	-0.867066
0.763333	0.200	-0.868510
0.766667	0.200	-0.869319
0.770000	0.200	-0.869740
0.773333	0.200	-0.870230
0.776667	0.200	-0.871168
0.780000	0.200	-0.872651
0.783333	0.200	-0.874399
0.786667	0.200	-0.875709
0.790000	0.200	-0.875942
0.793333	0.200	-0.875278
0.796667	0.200	-0.874523
0.800000	0.200	-0.874199
0.803333	0.200	-0.874035
0.806667	0.200	-0.873393
0.810000	0.200	-0.872250
0.813333	0.200	-0.871357
0.816667	0.200	-0.871143
0.820000	0.200	-0.871237
0.823333	0.200	-0.871514
0.826667	0.200	-0.872681
0.830000	0.200	-0.875132
0.833333	0.200	-0.877760
0.836667	0.200	-0.878874
0.840000	0.200	-0.878290
0.843333	0.200	-0.877676
0.846667	0.200	-0.878754
0.850000	0.200	-0.881370
0.853333	0.200	-0.882885
0.856667	0.200	-0.879174
0.860000	0.200	-0.866003
0.863333	0.200	-0.839536
0.866667	0.200	-0.796655
0.870000	0.200	-0.735631
0.873333	0.200	-0.656214
0.876667	0.200	-0.558384
0.880000	0.200	-0.439676
0.883333	0.200	-0.289759
0.886667	0.200	-0.073854
0.890000	0.200	0.305579
0.893333	0.200	1.047779
0.896667	0.200	2.423551
0.900000	0.200	4.624981
0.903333	0.200	7.562482
0.906667	0.200	10.785961
0.910000	0.200	13.649955
0.913333	0.200	15.628330
0.916667	0.200	16.541029
0.920000	0.200	16.546414
0.923333	0.200	15.956615
0.926667	0.200	15.040689
0.930000	0.200	13.936447
0.933333	0.200	12.679159
0.936667	0.200	11.277284
0.940000	0.200	9.766490
0.943333	0.200	8.220359
0.946667	0.200	6.732024
0.950000	0.200	5.387890
0.953333	0.200	4.247973
0.956667	0.200	3.338709
0.960000	0.200	2.656638
0.963333	0.200	2.177959
0.966667	0.200	1.869495
0.970000	0.200	1.698150
0.973333	0.200	1.636882
0.976667	0.200	1.665932
0.980000	0.200	1.769645
0.983333	0.200	1.931437
0.986667	0.200	2.130328
0.990000	0.200	2.340663
0.993333	0.200	2.535216
0.996667	0.200	2.691556
1.000000	0.200	2.798752
1.003333	0.200	2.859204
1.006667	0.200	2.884915
1.010000	0.200	2.892173
1.013333	0.200	2.897798
1.016667	0.200	2.917560
1.020000	0.200	2.964815
1.023333	0.200	3.047108
1.026667	0.200	3.161378
1.030000	0.200	3.290805
1.033333	0.200	3.406353
1.036667	0.200	3.474645
1.040000	0.200	3.470132
1.043333	0.200	3.385594
1.046667	0.200	3.236327
1.050000	0.200	3.057527
1.053333	0.200	2.896798
1.056667	0.200	2.805102
1.060000	0.200	2.828859
1.063333	0.200	3.003797
1.066667	0.200	3.350434
1.070000	0.200	3.871135
1.073333	0.200	4.549395
1.076667	0.200	5.352761
1.080000	0.200	6.238054
1.083333	0.200	7.154839
1.086667	0.200	8.046388
1.090000	0.200	8.851639
1.093333	0.200	9.510198
1.096667	0.200	9.971089
1.100000	0.200	10.206339
1.103333	0.200	10.225842
1.106667	0.200	10.084236
1.110000	0.200	9.871645
1.113333	0.200	9.688265
1.116667	0.200	9.612492
1.120000	0.200	9.677157
1.123333	0.200	9.865570
1.126667	0.200	10.128189
1.130000	0.200	10.408276
1.133333	0.200	10.661499
1.136667	0.200	10.860391
1.140000	0.200	10.984660
1.143333	0.200	11.007222
1.146667	0.200	10.887679
1.150000	0.200	10.579768
1.153333	0.200	10.050493
1.156667	0.200	9.300377
1.160000	0.200	8.372914
1.163333	0.200	7.347655
1.166667	0.200	6.320265
1.170000	0.200	5.378604
1.173333	0.200	4.583741
1.176667	0.200	3.960904
1.180000	0.200	3.500985
1.183333	0.200	3.170507
1.186667	0.200	2.925933
1.190000	0.200	2.726704
1.193333	0.200	2.544280
1.196667	0.200	2.367633
1.200000	0.200	2.205094
1.203333	0.200	2.082011
1.206667	0.200	2.034262
1.210000	0.200	2.098083
1.213333	0.200	2.296549
1.216667	0.200	2.625261
1.220000	0.200	3.043895
1.223333	0.200	3.479804
1.226667	0.200	3.844226
1.230000	0.200	4.056567
1.233333	0.200	4.068211
1.236667	0.200	3.876249
1.240000	0.200	3.522800
1.243333	0.200	3.082339
1.246667	0.200	2.642103
1.250000	0.200	2.281796
1.253333	0.200	2.058229
1.256667	0.200	1.996515
1.260000	0.200	2.088098
1.263333	0.200	2.297968
1.266667	0.200	2.582491
1.270000	0.200	2.915850
1.273333	0.200	3.320650
1.276667	0.200	3.892066
1.280000	0.200	4.789317
1.283333	0.200	6.166023
1.286667	0.200	8.051987
1.290000	0.200	10.256821
1.293333	0.200	12.377424
1.296667	0.200	13.931123
1.300000	0.200	14.547224
1.303333	0.200	14.107689
1.306667	0.200	12.767181
1.310000	0.200	10.862659
1.313333	0.200	8.777359
1.316667	0.200	6.826449
1.320000	0.200	5.199994
1.323333	0.200	3.962720
1.326667	0.200	3.088346
1.330000	0.200	2.503020
1.333333	0.200	2.121535
1.336667	0.200	1.870391
1.340000	0.200	1.697188
1.343333	0.200	1.569708
1.346667	0.200	1.470942
1.350000	0.200	1.393892
1.353333	0.200	1.336615
1.356667	0.200	1.298518
1.360000	0.200	1.278875
1.363333	0.200	1.276591
1.366667	0.200	1.289932
1.370000	0.200	1.316431
1.373333	0.200	1.353381
1.376667	0.200	1.398151
1.380000	0.200	1.448153
1.383333	0.200	1.500974
1.386667	0.200	1.554283
1.390000	0.200	1.605295
1.393333	0.200	1.650549
1.396667	0.200	1.686218
1.400000	0.200	1.708491
1.403333	0.200	1.713985
1.406667	0.200	1.700375
1.410000	0.200	1.667059
1.413333	0.200	1.615287
1.416667	0.200	1.547362
1.420000	0.200	1.465851
1.423333	0.200	1.373741
1.426667	0.200	1.275038
1.430000	0.200	1.174560
1.433333	0.200	1.076740
1.436667	0.200	0.984781
1.440000	0.200	0.900737
1.443333	0.200	0.825741
1.446667	0.200	0.760076
1.450000	0.200	0.703518
1.453333	0.200	0.656521
1.456667	0.200	0.621309
1.460000	0.200	0.601053
1.463333	0.200	0.597723
1.466667	0.200	0.611150
1.470000	0.200	0.639819
1.473333	0.200	0.681981
1.476667	0.200	0.736212
1.480000	0.200	0.801493
1.483333	0.200	0.877506
1.486667	0.200	0.965159
1.490000	0.200	1.066156
1.493333	0.200	1.181611
1.496667	0.200	1.310782
1.500000	0.200	1.450248
1.503333	0.200	1.593441
1.506667	0.200	1.731023
1.510000	0.200	1.852592
1.513333	0.200	1.948715
1.516667	0.200	2.012125
1.520000	0.200	2.038329
1.523333	0.200	2.026263
1.526667	0.200	1.978834
1.530000	0.200	1.902682
1.533333	0.200	1.806942
1.536667	0.200	1.701692
1.540000	0.200	1.596635
1.543333	0.200	1.499941
1.546667	0.200	1.417459
1.550000	0.200	1.352802
1.553333	0.200	1.307590
1.556667	0.200	1.281002
1.560000	0.200	1.269345
1.563333	0.200	1.266560
1.566667	0.200	1.265504
1.570000	0.200	1.259399
1.573333	0.200	1.242875
1.576667	0.200	1.212411
1.580000	0.200	1.166384
1.583333	0.200	1.104719
1.586667	0.200	1.028290
1.590000	0.200	0.938585
1.593333	0.200	0.837593
1.596667	0.200	0.727980
1.600000	0.200	0.613529
1.603333	0.200	0.498834
1.606667	0.200	0.388146
1.610000	0.200	0.284622
1.613333	0.200	0.190140
1.616667	0.200	0.105343
1.620000	0.200	0.030204
1.623333	0.200	-0.035371
1.626667	0.200	-0.091606
1.630000	0.200	-0.139129
1.633333	0.200	-0.178767
1.636667	0.200	-0.211169
1.640000	0.200	-0.236930
1.643333	0.200	-0.256993
1.646667	0.200	-0.272471
1.650000	0.200	-0.283979
1.653333	0.200	-0.291713
1.656667	0.200	-0.296150
1.660000	0.200	-0.298088
1.663333	0.200	-0.297974
1.666667	0.200	-0.295549
1.670000	0.200	-0.290104
1.673333	0.200	-0.280865
1.676667	0.200	-0.267478
1.680000	0.200	-0.250437
1.683333	0.200	-0.230682
1.686667	0.200	-0.208941
1.690000	0.200	-0.185578
1.693333	0.200	-0.160408
1.696667	0.200	-0.132768
1.700000	0.200	-0.102181
1.703333	0.200	-0.068382
1.706667	0.200	-0.030914
1.710000	0.200	0.010387
1.713333	0.200	0.055054
1.716667	0.200	0.102489
1.720000	0.200	0.151854
1.723333	0.200	0.201631
1.726667	0.200	0.250244
1.730000	0.200	0.296765
1.733333	0.200	0.340280
1.736667	0.200	0.379117
1.740000	0.200	0.411427
1.743333	0.200	0.436167
1.746667	0.200	0.452845
1.750000	0.200	0.460547
1.753333	0.200	0.457769
1.756667	0.200	0.443112
1.760000	0.200	0.415998
1.763333	0.200	0.376913
1.766667	0.200	0.327177
1.770000	0.200	0.268624
1.773333	0.200	0.203611
1.776667	0.200	0.134833
1.780000	0.200	0.064930
1.783333	0.200	-0.003271
1.786667	0.200	-0.066568
1.790000	0.200	-0.121935
1.793333	0.200	-0.166574
1.796667	0.200	-0.197164
1.800000	0.200	-0.209337
1.803333	0.200	-0.197816
1.806667	0.200	-0.157170
1.810000	0.200	-0.083233
1.813333	0.200	0.025173
1.816667	0.200	0.164984
1.820000	0.200	0.328422
1.823333	0.200	0.503267
1.826667	0.200	0.674252
1.830000	0.200	0.825772
1.833333	0.200	0.944716
1.836667	0.200	1.022001
1.840000	0.200	1.053483
1.843333	0.200	1.041267
1.846667	0.200	0.993923
1.850000	0.200	0.924380
1.853333	0.200	0.847179
1.856667	0.200	0.776821
1.860000	0.200	0.726585
1.863333	0.200	0.707171
1.866667	0.200	0.725847
1.870000	0.200	0.785931
1.873333	0.200	0.885829
1.876667	0.200	1.018356
1.880000	0.200	1.171460
1.883333	0.200	1.329914
1.886667	0.200	1.476841
1.890000	0.200	1.595037
1.893333	0.200	1.669143
1.896667	0.200	1.688448
1.900000	0.200	1.648471
1.903333	0.200	1.551002
1.906667	0.200	1.403205
1.910000	0.200	1.216122
1.913333	0.200	1.003301
1.916667	0.200	0.779442
1.920000	0.200	0.558404
1.923333	0.200	0.351021
1.926667	0.200	0.163892
1.930000	0.200	-0.000190
1.933333	0.200	-0.140842
1.936667	0.200	-0.258936
1.940000	0.200	-0.356078
1.943333	0.200	-0.434553
1.946667	0.200	-0.497159
1.950000	0.200	-0.546321
1.953333	0.200	-0.583231
1.956667	0.200	-0.608085
1.960000	0.200	-0.620942
1.963333	0.200	-0.621401
1.966667	0.200	-0.606314
1.970000	0.200	-0.567323
1.973333	0.200	-0.490214
1.976667	0.200	-0.355370
1.980000	0.200	-0.137299
1.983333	0.200	0.197263
1.986667	0.200	0.690781
1.990000	0.200	1.392848
1.993333	0.200	2.354401
1.996667	0.200	3.620673
2.000000	0.200	5.223358
2.003333	0.200	7.171201
2.006667	0.200	9.440203
2.010000	0.200	11.966840
2.013333	0.200	14.647322
2.016667	0.200	17.343264
2.020000	0.200	19.893024
2.023333	0.200	22.127955
2.026667	0.200	23.891511
2.030000	0.200	25.058723
2.033333	0.200	25.552807
2.036667	0.200	25.354336
2.040000	0.200	24.501168
2.043333	0.200	23.081103
2.046667	0.200	21.218869
2.050000	0.200	19.059088
2.053333	0.200	16.748697
2.056667	0.200	14.421717
2.060000	0.200	12.188034
2.063333	0.200	10.127520
2.066667	0.200	8.289411
2.070000	0.200	6.695581
2.073333	0.200	5.346038
2.076667	0.200	4.225080
2.080000	0.200	3.307312
2.083333	0.200	2.563054
2.086667	0.200	1.962304
2.090000	0.200	1.477298
2.093333	0.200	1.084550
2.096667	0.200	0.765691
2.100000	0.200	0.506297
2.103333	0.200	0.294233
2.106667	0.200	0.119527
2.110000	0.200	-0.024909
2.113333	0.200	-0.143802
2.116667	0.200	-0.240885
2.120000	0.200	-0.319598
2.123333	0.200	-0.383323
2.126667	0.200	-0.435361
2.130000	0.200	-0.478309
2.133333	0.200	-0.513781
2.136667	0.200	-0.542990
2.140000	0.200	-0.567138
2.143333	0.200	-0.587345
2.146667	0.200	-0.604579
2.150000	0.200	-0.619336
2.153333	0.200	-0.631548
2.156667	0.200	-0.641176
2.160000	0.200	-0.648514
2.163333	0.200	-0.653677
2.166667	0.200	-0.656317
2.170000	0.200	-0.656391
2.173333	0.200	-0.654789
2.176667	0.200	-0.652712
2.180000	0.200	-0.650675
2.183333	0.200	-0.648299
2.186667	0.200	-0.644975
2.190000	0.200	-0.640547
2.193333	0.200	-0.635266
2.196667	0.200	-0.629395
2.200000	0.200	-0.623089
2.203333	0.200	-0.616312
2.206667	0.200	-0.608609
2.210000	0.200	-0.599116
2.213333	0.200	-0.586888
2.216667	0.200	-0.570769
2.220000	0.200	-0.548622
2.223333	0.200	-0.516597
2.226667	0.200	-0.468404
2.230000	0.200	-0.393585
2.233333	0.200	-0.274173
2.236667	0.200	-0.081696
2.240000	0.200	0.221176
2.243333	0.200	0.671992
2.246667	0.200	1.294689
2.250000	0.200	2.083715
2.253333	0.200	2.990020
2.256667	0.200	3.915419
2.260000	0.200	4.723879
2.263333	0.200	5.274360
2.266667	0.200	5.465644
2.270000	0.200	5.271296
2.273333	0.200	4.747548
2.276667	0.200	4.012949
2.280000	0.200	3.211891
2.283333	0.200	2.478179
2.286667	0.200	1.910466
2.290000	0.200	1.564128
2.293333	0.200	1.457000
2.296667	0.200	1.581744
2.300000	0.200	1.918518
2.303333	0.200	2.444350
2.306667	0.200	3.137360
2.310000	0.200	3.977017
2.313333	0.200	4.942950
2.316667	0.200	6.012833
2.320000	0.200	7.160179
2.323333	0.200	8.354317
2.326667	0.200	9.562131
2.330000	0.200	10.749438
2.333333	0.200	11.882248
2.336667	0.200	12.928773
2.340000	0.200	13.861612
2.343333	0.200	14.659180
2.346667	0.200	15.306018
2.350000	0.200	15.792494
2.353333	0.200	16.114768
2.356667	0.200	16.275098
2.360000	0.200	16.281400
2.363333	0.200	16.145634
2.366667	0.200	15.882358
2.370000	0.200	15.508104
2.373333	0.200	15.040974
2.376667	0.200	14.499950
2.380000	0.200	13.903747
2.383333	0.200	13.269995
2.386667	0.200	12.615102
2.390000	0.200	11.953703
2.393333	0.200	11.298131
2.396667	0.200	10.658556
2.400000	0.200	10.042968
2.403333	0.200	9.457378
2.406667	0.200	8.906652
2.410000	0.200	8.395041
2.413333	0.200	7.926099
2.416667	0.200	7.502321
2.420000	0.200	7.124957
2.423333	0.200	6.794340
2.426667	0.200	6.510029
2.430000	0.200	6.270878
2.433333	0.200	6.075539
2.436667	0.200	5.922516
2.440000	0.200	5.809793
2.443333	0.200	5.734850
2.446667	0.200	5.694848
2.450000	0.200	5.687054
2.453333	0.200	5.709771
2.456667	0.200	5.762853
2.460000	0.200	5.847400
2.463333	0.200	5.965331
2.466667	0.200	6.118731
2.470000	0.200	6.308968
2.473333	0.200	6.536402
2.476667	0.200	6.800630
2.480000	0.200	7.100412
2.483333	0.200	7.433063
2.486667	0.200	7.793538
2.490000	0.200	8.173609
2.493333	0.200	8.561527
2.496667	0.200	8.942348
2.500000	0.200	9.298611
2.503333	0.200	9.611369
2.506667	0.200	9.861983
2.510000	0.200	10.034258
2.513333	0.200	10.115882
2.516667	0.200	10.098811
2.520000	0.200	9.979821
2.523333	0.200	9.761892
2.526667	0.200	9.454619
2.530000	0.200	9.072614
2.533333	0.200	8.633471
2.536667	0.200	8.155747
2.540000	0.200	7.656411
2.543333	0.200	7.149000
2.546667	0.200	6.643225
2.550000	0.200	6.145430
2.553333	0.200	5.659449
2.556667	0.200	5.187247
2.560000	0.200	4.729450
2.563333	0.200	4.286246
2.566667	0.200	3.858192
2.570000	0.200	3.446697
2.573333	0.200	3.054377
2.576667	0.200	2.684914
2.580000	0.200	2.342360
2.583333	0.200	2.030338
2.586667	0.200	1.751243
2.590000	0.200	1.505594
2.593333	0.200	1.291962
2.596667	0.200	1.107607
2.600000	0.200	0.949400
2.603333	0.200	0.814329
2.606667	0.200	0.699393
2.610000	0.200	0.601358
2.613333	0.200	0.516795
2.616667	0.200	0.442517
2.620000	0.200	0.376097
2.623333	0.200	0.316148
2.626667	0.200	0.262158
2.630000	0.200	0.213872
2.633333	0.200	0.170830
2.636667	0.200	0.132442
2.640000	0.200	0.098346
2.643333	0.200	0.069124
2.646667	0.200	0.046562
2.650000	0.200	0.032640
2.653333	0.200	0.028306
2.656667	0.200	0.033181
2.660000	0.200	0.045922
2.663333	0.200	0.064541
2.666667	0.200	0.086344
2.670000	0.200	0.107834
2.673333	0.200	0.125018
2.676667	0.200	0.134016
2.680000	0.200	0.132100
2.683333	0.200	0.118661
2.686667	0.200	0.094855
2.690000	0.200	0.062533
2.693333	0.200	0.023986
2.696667	0.200	-0.017909
2.700000	0.200	-0.060029
2.703333	0.200	-0.099291
2.706667	0.200	-0.132902
2.710000	0.200	-0.159245
2.713333	0.200	-0.178633
2.716667	0.200	-0.192769
2.720000	0.200	-0.203443
2.723333	0.200	-0.211740
2.726667	0.200	-0.217962
2.730000	0.200	-0.221780
2.733333	0.200	-0.222478
2.736667	0.200	-0.219501
2.740000	0.200	-0.213035
2.743333	0.200	-0.204206
2.746667	0.200	-0.194400
2.750000	0.200	-0.184199
2.753333	0.200	-0.173653
2.756667	0.200	-0.163444
2.760000	0.200	-0.154946
2.763333	0.200	-0.149356
2.766667	0.200	-0.147310
2.770000	0.200	-0.149215
2.773333	0.200	-0.155549
2.776667	0.200	-0.166417
2.780000	0.200	-0.181236
2.783333	0.200	-0.199307
2.786667	0.200	-0.219968
2.790000	0.200	-0.242076
2.793333	0.200	-0.264205
2.796667	0.200	-0.285466
2.800000	0.200	-0.305752
2.803333	0.200	-0.325256
2.806667	0.200	-0.343861
2.810000	0.200	-0.361124
2.813333	0.200	-0.376889
2.816667	0.200	-0.391658
2.820000	0.200	-0.406344
2.823333	0.200	-0.421647
2.826667	0.200	-0.437421
2.830000	0.200	-0.452753
2.833333	0.200	-0.466675
2.836667	0.200	-0.478762
2.840000	0.200	-0.489520
2.843333	0.200	-0.500111
2.846667	0.200	-0.511060
2.850000	0.200	-0.521497
2.853333	0.200	-0.530078
2.856667	0.200	-0.536284
2.860000	0.200	-0.540522
2.863333	0.200	-0.543331
2.866667	0.200	-0.544640
2.870000	0.200	-0.543343
2.873333	0.200	-0.537708
2.876667	0.200	-0.526384
2.880000	0.200	-0.508901
2.883333	0.200	-0.485664
2.886667	0.200	-0.457840
2.890000	0.200	-0.427072
2.893333	0.200	-0.395112
2.896667	0.200	-0.363756
2.900000	0.200	-0.335070
2.903333	0.200	-0.311123
2.906667	0.200	-0.293328
2.910000	0.200	-0.282250
2.913333	0.200	-0.277615
2.916667	0.200	-0.278042
2.920000	0.200	-0.280960
2.923333	0.200	-0.283249
2.926667	0.200	-0.282400
2.930000	0.200	-0.277652
2.933333	0.200	-0.270279
2.936667	0.200	-0.262615
2.940000	0.200	-0.256629
2.943333	0.200	-0.253355
2.946667	0.200	-0.253387
2.950000	0.200	-0.257332
2.953333	0.200	-0.265659
2.956667	0.200	-0.278358
2.960000	0.200	-0.294665
