File Path	chrom://nnfcb-l0286/ChromeleonLocal/metk/20171013_HMP_C61_metk.seq/844.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Injection	20171013_HMP_C61_ISO_P1_GA7
Injection Number	28
Position	GA7
Comment	
Processing Method	HMP New ProcMethod
Instrument Method	HM_metode_ZorBax_0,02%_Acetic_acid_ver6
Type	Unknown
Status	Finished
Injection Date	10/13/2017
Injection Time	7:38:19 PM
Injection Volume (µl)	1.000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	11.000000
Data Points	3301
Detector	UV
Exporting Data System	Chromeleon 7.1.3.2425
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.889010
Signal Max.	199.927896
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.200
Max. Step (s)	0.200
Average Step (s)	0.200

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.150000	0.200	-0.360432
0.153333	0.200	-0.365797
0.156667	0.200	-0.371841
0.160000	0.200	-0.378660
0.163333	0.200	-0.386191
0.166667	0.200	-0.394578
0.170000	0.200	-0.403647
0.173333	0.200	-0.412507
0.176667	0.200	-0.420440
0.180000	0.200	-0.427443
0.183333	0.200	-0.433607
0.186667	0.200	-0.438759
0.190000	0.200	-0.442860
0.193333	0.200	-0.446301
0.196667	0.200	-0.449634
0.200000	0.200	-0.453287
0.203333	0.200	-0.457661
0.206667	0.200	-0.463065
0.210000	0.200	-0.469537
0.213333	0.200	-0.476857
0.216667	0.200	-0.484465
0.220000	0.200	-0.491703
0.223333	0.200	-0.498236
0.226667	0.200	-0.503826
0.230000	0.200	-0.508146
0.233333	0.200	-0.511309
0.236667	0.200	-0.514063
0.240000	0.200	-0.517250
0.243333	0.200	-0.521174
0.246667	0.200	-0.525397
0.250000	0.200	-0.529488
0.253333	0.200	-0.533745
0.256667	0.200	-0.538569
0.260000	0.200	-0.543767
0.263333	0.200	-0.548909
0.266667	0.200	-0.553854
0.270000	0.200	-0.558649
0.273333	0.200	-0.563147
0.276667	0.200	-0.567039
0.280000	0.200	-0.570298
0.283333	0.200	-0.573302
0.286667	0.200	-0.576334
0.290000	0.200	-0.579399
0.293333	0.200	-0.582706
0.296667	0.200	-0.586653
0.300000	0.200	-0.591316
0.303333	0.200	-0.596319
0.306667	0.200	-0.600846
0.310000	0.200	-0.604002
0.313333	0.200	-0.605911
0.316667	0.200	-0.608009
0.320000	0.200	-0.611721
0.323333	0.200	-0.617223
0.326667	0.200	-0.623579
0.330000	0.200	-0.629805
0.333333	0.200	-0.635480
0.336667	0.200	-0.640283
0.340000	0.200	-0.643794
0.343333	0.200	-0.646264
0.346667	0.200	-0.648819
0.350000	0.200	-0.652295
0.353333	0.200	-0.656167
0.356667	0.200	-0.659226
0.360000	0.200	-0.661049
0.363333	0.200	-0.662261
0.366667	0.200	-0.663845
0.370000	0.200	-0.666479
0.373333	0.200	-0.670086
0.376667	0.200	-0.674056
0.380000	0.200	-0.677925
0.383333	0.200	-0.681498
0.386667	0.200	-0.684618
0.390000	0.200	-0.687307
0.393333	0.200	-0.689978
0.396667	0.200	-0.692966
0.400000	0.200	-0.695907
0.403333	0.200	-0.698246
0.406667	0.200	-0.700094
0.410000	0.200	-0.701984
0.413333	0.200	-0.704205
0.416667	0.200	-0.706728
0.420000	0.200	-0.709416
0.423333	0.200	-0.712027
0.426667	0.200	-0.714088
0.430000	0.200	-0.715386
0.433333	0.200	-0.716562
0.436667	0.200	-0.718466
0.440000	0.200	-0.721230
0.443333	0.200	-0.724334
0.446667	0.200	-0.727050
0.450000	0.200	-0.728817
0.453333	0.200	-0.729736
0.456667	0.200	-0.730528
0.460000	0.200	-0.731870
0.463333	0.200	-0.733918
0.466667	0.200	-0.736443
0.470000	0.200	-0.739228
0.473333	0.200	-0.742042
0.476667	0.200	-0.744390
0.480000	0.200	-0.746004
0.483333	0.200	-0.747384
0.486667	0.200	-0.749114
0.490000	0.200	-0.751027
0.493333	0.200	-0.752568
0.496667	0.200	-0.753738
0.500000	0.200	-0.755349
0.503333	0.200	-0.758261
0.506667	0.200	-0.762277
0.510000	0.200	-0.766105
0.513333	0.200	-0.768747
0.516667	0.200	-0.770427
0.520000	0.200	-0.771800
0.523333	0.200	-0.772914
0.526667	0.200	-0.773377
0.530000	0.200	-0.773216
0.533333	0.200	-0.773066
0.536667	0.200	-0.773491
0.540000	0.200	-0.774488
0.543333	0.200	-0.775841
0.546667	0.200	-0.777534
0.550000	0.200	-0.779491
0.553333	0.200	-0.781295
0.556667	0.200	-0.782400
0.560000	0.200	-0.782575
0.563333	0.200	-0.782378
0.566667	0.200	-0.783129
0.570000	0.200	-0.785863
0.573333	0.200	-0.790216
0.576667	0.200	-0.794718
0.580000	0.200	-0.798252
0.583333	0.200	-0.800617
0.586667	0.200	-0.801736
0.590000	0.200	-0.801341
0.593333	0.200	-0.799609
0.596667	0.200	-0.797391
0.600000	0.200	-0.795946
0.603333	0.200	-0.796486
0.606667	0.200	-0.799407
0.610000	0.200	-0.803751
0.613333	0.200	-0.807848
0.616667	0.200	-0.810748
0.620000	0.200	-0.812549
0.623333	0.200	-0.813542
0.626667	0.200	-0.813970
0.630000	0.200	-0.814315
0.633333	0.200	-0.815118
0.636667	0.200	-0.816581
0.640000	0.200	-0.818414
0.643333	0.200	-0.820154
0.646667	0.200	-0.821607
0.650000	0.200	-0.822810
0.653333	0.200	-0.823649
0.656667	0.200	-0.823862
0.660000	0.200	-0.823591
0.663333	0.200	-0.823575
0.666667	0.200	-0.824608
0.670000	0.200	-0.827008
0.673333	0.200	-0.830504
0.676667	0.200	-0.834349
0.680000	0.200	-0.837672
0.683333	0.200	-0.839997
0.686667	0.200	-0.841374
0.690000	0.200	-0.841975
0.693333	0.200	-0.842044
0.696667	0.200	-0.842055
0.700000	0.200	-0.842227
0.703333	0.200	-0.842309
0.706667	0.200	-0.842140
0.710000	0.200	-0.841853
0.713333	0.200	-0.841679
0.716667	0.200	-0.841997
0.720000	0.200	-0.843257
0.723333	0.200	-0.845567
0.726667	0.200	-0.848609
0.730000	0.200	-0.851849
0.733333	0.200	-0.854519
0.736667	0.200	-0.855787
0.740000	0.200	-0.855337
0.743333	0.200	-0.853774
0.746667	0.200	-0.852352
0.750000	0.200	-0.852155
0.753333	0.200	-0.853536
0.756667	0.200	-0.856157
0.760000	0.200	-0.859293
0.763333	0.200	-0.862020
0.766667	0.200	-0.863579
0.770000	0.200	-0.863870
0.773333	0.200	-0.863393
0.776667	0.200	-0.862822
0.780000	0.200	-0.862689
0.783333	0.200	-0.863013
0.786667	0.200	-0.863475
0.790000	0.200	-0.864170
0.793333	0.200	-0.865333
0.796667	0.200	-0.866481
0.800000	0.200	-0.866787
0.803333	0.200	-0.865991
0.806667	0.200	-0.864628
0.810000	0.200	-0.863626
0.813333	0.200	-0.863687
0.816667	0.200	-0.865027
0.820000	0.200	-0.867497
0.823333	0.200	-0.870681
0.826667	0.200	-0.873944
0.830000	0.200	-0.876649
0.833333	0.200	-0.878604
0.836667	0.200	-0.880106
0.840000	0.200	-0.881462
0.843333	0.200	-0.882820
0.846667	0.200	-0.884487
0.850000	0.200	-0.886825
0.853333	0.200	-0.889010
0.856667	0.200	-0.887635
0.860000	0.200	-0.877104
0.863333	0.200	-0.851650
0.866667	0.200	-0.807321
0.870000	0.200	-0.743161
0.873333	0.200	-0.661122
0.876667	0.200	-0.564312
0.880000	0.200	-0.454071
0.883333	0.200	-0.326163
0.886667	0.200	-0.160194
0.890000	0.200	0.107145
0.893333	0.200	0.613337
0.896667	0.200	1.557521
0.900000	0.200	3.101179
0.903333	0.200	5.217402
0.906667	0.200	7.610002
0.910000	0.200	9.801974
0.913333	0.200	11.350122
0.916667	0.200	12.030022
0.920000	0.200	11.878546
0.923333	0.200	11.110349
0.926667	0.200	9.997814
0.930000	0.200	8.782702
0.933333	0.200	7.633423
0.936667	0.200	6.634226
0.940000	0.200	5.795248
0.943333	0.200	5.078858
0.946667	0.200	4.434182
0.950000	0.200	3.825683
0.953333	0.200	3.245080
0.956667	0.200	2.706644
0.960000	0.200	2.233943
0.963333	0.200	1.847495
0.966667	0.200	1.558657
0.970000	0.200	1.369706
0.973333	0.200	1.277083
0.976667	0.200	1.274106
0.980000	0.200	1.350109
0.983333	0.200	1.486968
0.986667	0.200	1.658444
0.990000	0.200	1.834797
0.993333	0.200	1.989571
0.996667	0.200	2.105653
1.000000	0.200	2.178375
1.003333	0.200	2.214026
1.006667	0.200	2.225770
1.010000	0.200	2.230100
1.013333	0.200	2.244592
1.016667	0.200	2.285929
1.020000	0.200	2.366921
1.023333	0.200	2.491571
1.026667	0.200	2.649290
1.030000	0.200	2.813057
1.033333	0.200	2.945696
1.036667	0.200	3.012178
1.040000	0.200	2.991722
1.043333	0.200	2.884695
1.046667	0.200	2.712065
1.050000	0.200	2.508234
1.053333	0.200	2.311796
1.056667	0.200	2.159227
1.060000	0.200	2.082481
1.063333	0.200	2.108315
1.066667	0.200	2.257598
1.070000	0.200	2.544002
1.073333	0.200	2.971659
1.076667	0.200	3.532391
1.080000	0.200	4.203519
1.083333	0.200	4.946785
1.086667	0.200	5.709598
1.090000	0.200	6.430085
1.093333	0.200	7.046895
1.096667	0.200	7.513790
1.100000	0.200	7.815688
1.103333	0.200	7.978605
1.106667	0.200	8.065954
1.110000	0.200	8.159058
1.113333	0.200	8.327546
1.116667	0.200	8.602043
1.120000	0.200	8.962200
1.123333	0.200	9.345456
1.126667	0.200	9.671899
1.130000	0.200	9.874199
1.133333	0.200	9.919035
1.136667	0.200	9.809941
1.140000	0.200	9.572729
1.143333	0.200	9.234834
1.146667	0.200	8.811002
1.150000	0.200	8.301918
1.153333	0.200	7.703671
1.156667	0.200	7.020460
1.160000	0.200	6.274018
1.163333	0.200	5.505005
1.166667	0.200	4.764707
1.170000	0.200	4.101471
1.173333	0.200	3.548582
1.176667	0.200	3.117873
1.180000	0.200	2.800462
1.183333	0.200	2.573124
1.186667	0.200	2.406915
1.190000	0.200	2.275152
1.193333	0.200	2.159280
1.196667	0.200	2.052426
1.200000	0.200	1.961238
1.203333	0.200	1.905941
1.206667	0.200	1.917212
1.210000	0.200	2.028285
1.213333	0.200	2.262550
1.216667	0.200	2.619726
1.220000	0.200	3.066115
1.223333	0.200	3.534935
1.226667	0.200	3.939685
1.230000	0.200	4.197316
1.233333	0.200	4.252624
1.236667	0.200	4.094157
1.240000	0.200	3.756133
1.243333	0.200	3.307349
1.246667	0.200	2.832434
1.250000	0.200	2.411696
1.253333	0.200	2.104683
1.256667	0.200	1.940858
1.260000	0.200	1.918601
1.263333	0.200	2.012735
1.266667	0.200	2.190686
1.270000	0.200	2.435320
1.273333	0.200	2.769871
1.276667	0.200	3.278111
1.280000	0.200	4.101936
1.283333	0.200	5.388184
1.286667	0.200	7.183238
1.290000	0.200	9.332986
1.293333	0.200	11.471232
1.296667	0.200	13.130377
1.300000	0.200	13.922340
1.303333	0.200	13.687853
1.306667	0.200	12.536739
1.310000	0.200	10.775051
1.313333	0.200	8.775776
1.316667	0.200	6.860945
1.320000	0.200	5.235961
1.323333	0.200	3.981385
1.326667	0.200	3.082810
1.330000	0.200	2.473416
1.333333	0.200	2.071497
1.336667	0.200	1.804813
1.340000	0.200	1.620499
1.343333	0.200	1.484945
1.346667	0.200	1.379649
1.350000	0.200	1.296283
1.353333	0.200	1.232154
1.356667	0.200	1.186761
1.360000	0.200	1.159873
1.363333	0.200	1.150679
1.366667	0.200	1.157366
1.370000	0.200	1.177394
1.373333	0.200	1.208292
1.376667	0.200	1.247978
1.380000	0.200	1.294225
1.383333	0.200	1.344061
1.386667	0.200	1.393790
1.390000	0.200	1.439519
1.393333	0.200	1.477707
1.396667	0.200	1.505147
1.400000	0.200	1.518907
1.403333	0.200	1.516882
1.406667	0.200	1.497872
1.410000	0.200	1.461077
1.413333	0.200	1.406542
1.416667	0.200	1.335921
1.420000	0.200	1.252191
1.423333	0.200	1.159099
1.426667	0.200	1.060938
1.430000	0.200	0.962010
1.433333	0.200	0.865762
1.436667	0.200	0.774473
1.440000	0.200	0.689546
1.443333	0.200	0.611703
1.446667	0.200	0.541299
1.450000	0.200	0.479144
1.453333	0.200	0.427027
1.456667	0.200	0.387215
1.460000	0.200	0.361518
1.463333	0.200	0.350772
1.466667	0.200	0.354525
1.470000	0.200	0.370687
1.473333	0.200	0.395985
1.476667	0.200	0.427195
1.480000	0.200	0.461912
1.483333	0.200	0.498568
1.486667	0.200	0.536047
1.490000	0.200	0.573575
1.493333	0.200	0.611298
1.496667	0.200	0.650583
1.500000	0.200	0.693339
1.503333	0.200	0.740999
1.506667	0.200	0.793662
1.510000	0.200	0.849451
1.513333	0.200	0.904415
1.516667	0.200	0.953470
1.520000	0.200	0.992057
1.523333	0.200	1.017384
1.526667	0.200	1.028718
1.530000	0.200	1.027155
1.533333	0.200	1.015258
1.536667	0.200	0.996515
1.540000	0.200	0.974573
1.543333	0.200	0.952764
1.546667	0.200	0.934227
1.550000	0.200	0.921645
1.553333	0.200	0.916249
1.556667	0.200	0.917214
1.560000	0.200	0.921996
1.563333	0.200	0.927107
1.566667	0.200	0.928681
1.570000	0.200	0.922939
1.573333	0.200	0.906957
1.576667	0.200	0.879114
1.580000	0.200	0.838694
1.583333	0.200	0.785496
1.586667	0.200	0.720053
1.590000	0.200	0.643876
1.593333	0.200	0.559318
1.596667	0.200	0.469510
1.600000	0.200	0.378304
1.603333	0.200	0.289298
1.606667	0.200	0.204485
1.610000	0.200	0.124448
1.613333	0.200	0.049739
1.616667	0.200	-0.018742
1.620000	0.200	-0.080469
1.623333	0.200	-0.135429
1.626667	0.200	-0.183697
1.630000	0.200	-0.225472
1.633333	0.200	-0.261251
1.636667	0.200	-0.291560
1.640000	0.200	-0.316759
1.643333	0.200	-0.337401
1.646667	0.200	-0.354429
1.650000	0.200	-0.368661
1.653333	0.200	-0.380340
1.656667	0.200	-0.389221
1.660000	0.200	-0.394915
1.663333	0.200	-0.397273
1.666667	0.200	-0.396379
1.670000	0.200	-0.392195
1.673333	0.200	-0.384492
1.676667	0.200	-0.373186
1.680000	0.200	-0.358599
1.683333	0.200	-0.341255
1.686667	0.200	-0.321439
1.690000	0.200	-0.299197
1.693333	0.200	-0.274427
1.696667	0.200	-0.246675
1.700000	0.200	-0.215412
1.703333	0.200	-0.180585
1.706667	0.200	-0.142815
1.710000	0.200	-0.103411
1.713333	0.200	-0.063875
1.716667	0.200	-0.025180
1.720000	0.200	0.012250
1.723333	0.200	0.047875
1.726667	0.200	0.080619
1.730000	0.200	0.109267
1.733333	0.200	0.133075
1.736667	0.200	0.151697
1.740000	0.200	0.164721
1.743333	0.200	0.171513
1.746667	0.200	0.171303
1.750000	0.200	0.163373
1.753333	0.200	0.147222
1.756667	0.200	0.122741
1.760000	0.200	0.090482
1.763333	0.200	0.051510
1.766667	0.200	0.006963
1.770000	0.200	-0.041913
1.773333	0.200	-0.093540
1.776667	0.200	-0.146043
1.780000	0.200	-0.197490
1.783333	0.200	-0.246296
1.786667	0.200	-0.290902
1.790000	0.200	-0.328421
1.793333	0.200	-0.354160
1.796667	0.200	-0.362459
1.800000	0.200	-0.346987
1.803333	0.200	-0.300691
1.806667	0.200	-0.217229
1.810000	0.200	-0.093495
1.813333	0.200	0.068726
1.816667	0.200	0.262460
1.820000	0.200	0.475798
1.823333	0.200	0.692562
1.826667	0.200	0.893803
1.830000	0.200	1.060664
1.833333	0.200	1.178337
1.836667	0.200	1.239375
1.840000	0.200	1.244559
1.843333	0.200	1.201194
1.846667	0.200	1.120803
1.850000	0.200	1.017819
1.853333	0.200	0.908132
1.856667	0.200	0.806795
1.860000	0.200	0.726453
1.863333	0.200	0.677215
1.866667	0.200	0.666648
1.870000	0.200	0.698815
1.873333	0.200	0.772778
1.876667	0.200	0.881673
1.880000	0.200	1.013289
1.883333	0.200	1.152103
1.886667	0.200	1.281604
1.890000	0.200	1.386267
1.893333	0.200	1.453026
1.896667	0.200	1.472071
1.900000	0.200	1.437887
1.903333	0.200	1.350701
1.906667	0.200	1.216613
1.910000	0.200	1.045868
1.913333	0.200	0.850719
1.916667	0.200	0.644068
1.920000	0.200	0.438220
1.923333	0.200	0.243175
1.926667	0.200	0.065684
1.930000	0.200	-0.090231
1.933333	0.200	-0.222568
1.936667	0.200	-0.331452
1.940000	0.200	-0.419210
1.943333	0.200	-0.489456
1.946667	0.200	-0.545733
1.950000	0.200	-0.590454
1.953333	0.200	-0.624570
1.956667	0.200	-0.648458
1.960000	0.200	-0.662916
1.963333	0.200	-0.668496
1.966667	0.200	-0.663575
1.970000	0.200	-0.643138
1.973333	0.200	-0.598596
1.976667	0.200	-0.517627
1.980000	0.200	-0.383542
1.983333	0.200	-0.174446
1.986667	0.200	0.136745
1.990000	0.200	0.580664
1.993333	0.200	1.188712
1.996667	0.200	1.989430
2.000000	0.200	3.003503
2.003333	0.200	4.237774
2.006667	0.200	5.679704
2.010000	0.200	7.293027
2.013333	0.200	9.015551
2.016667	0.200	10.761379
2.020000	0.200	12.428055
2.023333	0.200	13.906894
2.026667	0.200	15.095191
2.030000	0.200	15.908876
2.033333	0.200	16.293085
2.036667	0.200	16.228621
2.040000	0.200	15.733549
2.043333	0.200	14.859864
2.046667	0.200	13.685475
2.050000	0.200	12.303060
2.053333	0.200	10.808506
2.056667	0.200	9.290997
2.060000	0.200	7.825265
2.063333	0.200	6.466501
2.066667	0.200	5.249323
2.070000	0.200	4.190382
2.073333	0.200	3.291792
2.076667	0.200	2.544195
2.080000	0.200	1.930671
2.083333	0.200	1.431496
2.086667	0.200	1.027812
2.090000	0.200	0.702985
2.093333	0.200	0.442341
2.096667	0.200	0.232844
2.100000	0.200	0.063337
2.103333	0.200	-0.075048
2.106667	0.200	-0.188863
2.110000	0.200	-0.282797
2.113333	0.200	-0.360223
2.116667	0.200	-0.423701
2.120000	0.200	-0.475681
2.123333	0.200	-0.518830
2.126667	0.200	-0.555529
2.130000	0.200	-0.587229
2.133333	0.200	-0.614244
2.136667	0.200	-0.636273
2.140000	0.200	-0.653397
2.143333	0.200	-0.666417
2.146667	0.200	-0.676237
2.150000	0.200	-0.683281
2.153333	0.200	-0.687738
2.156667	0.200	-0.690171
2.160000	0.200	-0.691518
2.163333	0.200	-0.692677
2.166667	0.200	-0.694085
2.170000	0.200	-0.695444
2.173333	0.200	-0.696191
2.176667	0.200	-0.696106
2.180000	0.200	-0.694979
2.183333	0.200	-0.692371
2.186667	0.200	-0.688194
2.190000	0.200	-0.682965
2.193333	0.200	-0.677332
2.196667	0.200	-0.671362
2.200000	0.200	-0.664377
2.203333	0.200	-0.655825
2.206667	0.200	-0.645872
2.210000	0.200	-0.634772
2.213333	0.200	-0.622065
2.216667	0.200	-0.606170
2.220000	0.200	-0.584163
2.223333	0.200	-0.551855
2.226667	0.200	-0.503189
2.230000	0.200	-0.427666
2.233333	0.200	-0.306403
2.236667	0.200	-0.109572
2.240000	0.200	0.200771
2.243333	0.200	0.659939
2.246667	0.200	1.284918
2.250000	0.200	2.060060
2.253333	0.200	2.928467
2.256667	0.200	3.792072
2.260000	0.200	4.525405
2.263333	0.200	5.005192
2.266667	0.200	5.147265
2.270000	0.200	4.934197
2.273333	0.200	4.420434
2.276667	0.200	3.713817
2.280000	0.200	2.943621
2.283333	0.200	2.228723
2.286667	0.200	1.656213
2.290000	0.200	1.274520
2.293333	0.200	1.098272
2.296667	0.200	1.118890
2.300000	0.200	1.316222
2.303333	0.200	1.667734
2.306667	0.200	2.153145
2.310000	0.200	2.754981
2.313333	0.200	3.457018
2.316667	0.200	4.242364
2.320000	0.200	5.091912
2.323333	0.200	5.983352
2.326667	0.200	6.891408
2.330000	0.200	7.789444
2.333333	0.200	8.651453
2.336667	0.200	9.453573
2.340000	0.200	10.175171
2.343333	0.200	10.799733
2.346667	0.200	11.315156
2.350000	0.200	11.713289
2.353333	0.200	11.989592
2.356667	0.200	12.143496
2.360000	0.200	12.178942
2.363333	0.200	12.104299
2.366667	0.200	11.931130
2.370000	0.200	11.672620
2.373333	0.200	11.342588
2.376667	0.200	10.954901
2.380000	0.200	10.522969
2.383333	0.200	10.059171
2.386667	0.200	9.574540
2.390000	0.200	9.079106
2.393333	0.200	8.582544
2.396667	0.200	8.094251
2.400000	0.200	7.622267
2.403333	0.200	7.172347
2.406667	0.200	6.748611
2.410000	0.200	6.354420
2.413333	0.200	5.992172
2.416667	0.200	5.663284
2.420000	0.200	5.368825
2.423333	0.200	5.109382
2.426667	0.200	4.884509
2.430000	0.200	4.693238
2.433333	0.200	4.534816
2.436667	0.200	4.408322
2.440000	0.200	4.312269
2.443333	0.200	4.245263
2.446667	0.200	4.206477
2.450000	0.200	4.195064
2.453333	0.200	4.209585
2.456667	0.200	4.248587
2.460000	0.200	4.311619
2.463333	0.200	4.399349
2.466667	0.200	4.512936
2.470000	0.200	4.653145
2.473333	0.200	4.819834
2.476667	0.200	5.012399
2.480000	0.200	5.230295
2.483333	0.200	5.472440
2.486667	0.200	5.735822
2.490000	0.200	6.014541
2.493333	0.200	6.299627
2.496667	0.200	6.579294
2.500000	0.200	6.839255
2.503333	0.200	7.063319
2.506667	0.200	7.235098
2.510000	0.200	7.340293
2.513333	0.200	7.368365
2.516667	0.200	7.313402
2.520000	0.200	7.174411
2.523333	0.200	6.955472
2.526667	0.200	6.665759
2.530000	0.200	6.318605
2.533333	0.200	5.929754
2.536667	0.200	5.515760
2.540000	0.200	5.092576
2.543333	0.200	4.674135
2.546667	0.200	4.271352
2.550000	0.200	3.891560
2.553333	0.200	3.538231
2.556667	0.200	3.211142
2.560000	0.200	2.907259
2.563333	0.200	2.622616
2.566667	0.200	2.354248
2.570000	0.200	2.100607
2.573333	0.200	1.861022
2.576667	0.200	1.635634
2.580000	0.200	1.425527
2.583333	0.200	1.232178
2.586667	0.200	1.056617
2.590000	0.200	0.899178
2.593333	0.200	0.759742
2.596667	0.200	0.637747
2.600000	0.200	0.532089
2.603333	0.200	0.441335
2.606667	0.200	0.363591
2.610000	0.200	0.296192
2.613333	0.200	0.236302
2.616667	0.200	0.181920
2.620000	0.200	0.132153
2.623333	0.200	0.086685
2.626667	0.200	0.044942
2.630000	0.200	0.006146
2.633333	0.200	-0.029565
2.636667	0.200	-0.060830
2.640000	0.200	-0.086080
2.643333	0.200	-0.103939
2.646667	0.200	-0.112916
2.650000	0.200	-0.111771
2.653333	0.200	-0.100103
2.656667	0.200	-0.078687
2.660000	0.200	-0.049596
2.663333	0.200	-0.015557
2.666667	0.200	0.020677
2.670000	0.200	0.055941
2.673333	0.200	0.086410
2.676667	0.200	0.108213
2.680000	0.200	0.118111
2.683333	0.200	0.114168
2.686667	0.200	0.096275
2.690000	0.200	0.066166
2.693333	0.200	0.027091
2.696667	0.200	-0.016764
2.700000	0.200	-0.061114
2.703333	0.200	-0.102614
2.706667	0.200	-0.139530
2.710000	0.200	-0.171479
2.713333	0.200	-0.198697
2.716667	0.200	-0.221445
2.720000	0.200	-0.239819
2.723333	0.200	-0.254140
2.726667	0.200	-0.265441
2.730000	0.200	-0.275265
2.733333	0.200	-0.285118
2.736667	0.200	-0.296204
2.740000	0.200	-0.309041
2.743333	0.200	-0.322966
2.746667	0.200	-0.336397
2.750000	0.200	-0.347898
2.753333	0.200	-0.356901
2.756667	0.200	-0.363453
2.760000	0.200	-0.367807
2.763333	0.200	-0.370263
2.766667	0.200	-0.371040
2.770000	0.200	-0.370457
2.773333	0.200	-0.369303
2.776667	0.200	-0.368657
2.780000	0.200	-0.369370
2.783333	0.200	-0.371905
2.786667	0.200	-0.376362
2.790000	0.200	-0.382496
2.793333	0.200	-0.389861
2.796667	0.200	-0.398185
2.800000	0.200	-0.407706
2.803333	0.200	-0.418802
2.806667	0.200	-0.431184
2.810000	0.200	-0.443951
2.813333	0.200	-0.456473
2.816667	0.200	-0.468734
2.820000	0.200	-0.480859
2.823333	0.200	-0.492773
2.826667	0.200	-0.504370
2.830000	0.200	-0.515575
2.833333	0.200	-0.526036
2.836667	0.200	-0.535143
2.840000	0.200	-0.542827
2.843333	0.200	-0.549893
2.846667	0.200	-0.557030
2.850000	0.200	-0.564272
2.853333	0.200	-0.571548
2.856667	0.200	-0.578601
2.860000	0.200	-0.584374
2.863333	0.200	-0.587366
2.866667	0.200	-0.586604
2.870000	0.200	-0.582016
2.873333	0.200	-0.574034
2.876667	0.200	-0.562989
2.880000	0.200	-0.548910
2.883333	0.200	-0.531718
2.886667	0.200	-0.511560
2.890000	0.200	-0.489263
2.893333	0.200	-0.466297
2.896667	0.200	-0.444237
2.900000	0.200	-0.424564
2.903333	0.200	-0.408577
2.906667	0.200	-0.397031
2.910000	0.200	-0.389745
2.913333	0.200	-0.385697
2.916667	0.200	-0.383744
2.920000	0.200	-0.383090
2.923333	0.200	-0.383027
2.926667	0.200	-0.382809
2.930000	0.200	-0.381955
2.933333	0.200	-0.380496
2.936667	0.200	-0.379063
2.940000	0.200	-0.378818
2.943333	0.200	-0.380881
2.946667	0.200	-0.385693
2.950000	0.200	-0.393099
2.953333	0.200	-0.402737
2.956667	0.200	-0.414102
